algorithm,gid,dataset,n_runs,n_metric_complete,n_valid_output,median_train_log_nmse_penalized,median_train_log_nmse_valid_only,median_valid_log_nmse_penalized,median_valid_log_nmse_valid_only,median_id_test_log_nmse_penalized,median_id_test_log_nmse_valid_only,median_ood_test_log_nmse_penalized,median_ood_test_log_nmse_valid_only,median_seconds
qlattice,g0033,feynman-iii.10.19,5,5,5,0.0037586181016131767,0.0037586181016131767,0.001677167108433519,0.001677167108433519,0.001148741229521998,0.001148741229521998,-5.463022455724897e-07,-5.463022455724897e-07,123.654
qlattice,g0034,CRK11,5,5,5,-5.037007910474356,-5.037007910474356,-5.13125139821023,-5.13125139821023,-5.069232311394433,-5.069232311394433,-2.0760004763143924,-2.0760004763143924,128.881
qlattice,g0035,feynman-i.32.5,5,5,5,-0.09296931009349771,-0.09296931009349771,-0.06132357873550711,-0.06132357873550711,-0.08760719940686003,-0.08760719940686003,-0.04252918266641025,-0.04252918266641025,106.604
qlattice,g0036,CRK10,5,5,5,-4.981655730162298,-4.981655730162298,-5.039453201779316,-5.039453201779316,-5.055507590717403,-5.055507590717403,-1.5886650459979565,-1.5886650459979565,146.055
qlattice,g0037,CRK34,5,5,5,-4.285698531932494,-4.285698531932494,-4.3371706721274474,-4.3371706721274474,-4.301631283880694,-4.301631283880694,0.17913587570153144,0.17913587570153144,144.031
qlattice,g0038,PO19,5,5,5,-3.3609143998761635,-3.3609143998761635,-3.323234691002422,-3.323234691002422,-3.3596383612220806,-3.3596383612220806,4.163171502630444,4.163171502630444,155.712
qlattice,g0039,CRK0,5,5,5,-4.616702526536221,-4.616702526536221,-4.602999534922574,-4.602999534922574,-4.722409480157976,-4.722409480157976,-1.622709888944636,-1.622709888944636,140.241
qlattice,g0040,feynman-i.29.16,5,5,5,-1.3034656256913815,-1.3034656256913815,-1.2161344265082898,-1.2161344265082898,-1.18749352010702,-1.18749352010702,-0.6010024454865261,-0.6010024454865261,148.222
qlattice,g0041,PO41,5,5,5,-3.133153491145499,-3.133153491145499,-3.0866720774570036,-3.0866720774570036,-3.126561466775888,-3.126561466775888,2.890810431146272,2.890810431146272,144.183
qlattice,g0042,feynman_test_15,5,5,5,-2.560889488590462,-2.560889488590462,-2.5690310557631832,-2.5690310557631832,-2.557879047434586,-2.557879047434586,-1.4961158380932122,-1.4961158380932122,458.851
qlattice,g0043,CRK33,5,5,5,-4.060702702707556,-4.060702702707556,-4.127790098766026,-4.127790098766026,-4.1729140784487155,-4.1729140784487155,0.14902416776389582,0.14902416776389582,143.535
qlattice,g0044,feynman-i.15.3t,5,5,5,-7.211130940095285,-7.211130940095285,-7.21389203142081,-7.21389203142081,-7.169660393947066,-7.169660393947066,-4.3104231877589,-4.3104231877589,111.126
qlattice,g0045,feynman-bonus.20,5,5,5,-0.04632795054024627,-0.04632795054024627,-0.05327535471027584,-0.05327535471027584,-0.04246738940324496,-0.04246738940324496,0.018168669866212392,0.018168669866212392,117.082
qlattice,g0046,II.6.15b_3_0,5,5,5,-1.1125227607464627,-1.1125227607464627,-1.0566929780975725,-1.0566929780975725,-1.055929689574468,-1.055929689574468,-0.7286421508928975,-0.7286421508928975,262.997
qlattice,g0047,BPG5,5,5,5,-6.23341158981154,-6.23341158981154,-6.27155576637081,-6.27155576637081,-6.287940049232043,-6.287940049232043,-2.0603590187818717,-2.0603590187818717,137.36
qlattice,g0048,MatSci21,5,5,5,-3.703019029029954,-3.703019029029954,-3.7450873265752445,-3.7450873265752445,-3.696167992742759,-3.696167992742759,-3.842201142823133,-3.842201142823133,140.504
qlattice,g0049,BPG3,5,5,5,-4.352892490173864,-4.352892490173864,-4.406996791652419,-4.406996791652419,-4.316081752094365,-4.316081752094365,4.864059840107627,4.864059840107627,134.602
qlattice,g0050,BPG9,5,5,5,-4.98844540303631,-4.98844540303631,-4.922179598054764,-4.922179598054764,-5.082655935125418,-5.082655935125418,-1.6882833257451242,-1.6882833257451242,144.307
ragsr,g0001,II.34.2_1_0,5,5,5,4.82751552611066,4.82751552611066,4.814074496645077,4.814074496645077,4.829380432908608,4.829380432908608,4.061100641528447,4.061100641528447,3603.805
ragsr,g0002,first_principles_hubble,5,5,5,-0.2973734072454169,-0.2973734072454169,-1.2008663733850926,-1.2008663733850926,-0.23131719291004837,-0.23131719291004837,-1.0359311619667482,-1.0359311619667482,2413.923
ragsr,g0003,feynman-ii.27.18,5,5,5,3.9750006701935425,3.9750006701935425,3.9750670685150435,3.9750670685150435,3.9749839103392266,3.9749839103392266,3.9742007958727674,3.9742007958727674,3378.397
ragsr,g0004,Korns-4,5,5,5,-0.3319774725556366,-0.3319774725556366,-0.21591077159621927,-0.21591077159621927,-0.4951623932318214,-0.4951623932318214,-0.24737069207733178,-0.24737069207733178,2406.32
ragsr,g0005,Keijzer-11,5,5,5,0.3304808191249866,0.3304808191249866,0.7923650881067155,0.7923650881067155,1.4664626814132964,1.4664626814132964,1.4948385871182786,1.4948385871182786,1817.081
ragsr,g0006,Keijzer-2,5,5,5,0.2812595617142251,0.2812595617142251,0.5833894821521304,0.5833894821521304,0.3083937628105498,0.3083937628105498,0.037225881437001875,0.037225881437001875,2121.787
ragsr,g0007,Korns-2,5,4,5,4.8936734351837705,3.2494237041103626,6.22799013380587,4.874220020012678,4.966465525640444,3.2412482613704157,4.723571147110293,3.061465657698306,2968.579
ragsr,g0008,Nguyen-12,5,5,5,-2.535764931229178,-2.535764931229178,-2.1922036539303114,-2.1922036539303114,-3.0529801697510153,-3.0529801697510153,-1.8392279631661677,-1.8392279631661677,2337.865
ragsr,g0009,Nguyen-6,5,3,5,-0.0662416613875828,-0.21618047979167712,-0.6447185294978436,-0.7066259912382501,0.43151877594402666,0.42931124671327603,-0.42552118612681006,-0.7039305451095113,3601.659
ragsr,g0010,Nguyen-9,5,5,5,-2.524641790303742,-2.524641790303742,-4.089822176738932,-4.089822176738932,-0.2537411747883331,-0.2537411747883331,-2.696971790557929,-2.696971790557929,2270.83
ragsr,g0011,Vladislavleva-4,5,5,5,0.015390230803737609,0.015390230803737609,-0.013465536107421575,-0.013465536107421575,0.013428746409548721,0.013428746409548721,0.022457109558161607,0.022457109558161607,2197.277
ragsr,g0012,feynman_I_27_6,5,4,5,1.5625528270586488,1.5028866653768818,1.559785182808636,1.5000552821866224,1.5625291393868064,1.5017161046840262,1.7179046277063659,1.6730535630874215,3604.366
ragsr,g0013,feynman-i.43.31,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2902.805
ragsr,g0014,feynman-ii.34.11,5,5,5,1.3462008779596666,1.3462008779596666,1.3250440244309145,1.3250440244309145,0.9858257777276127,0.9858257777276127,0.003211522922779659,0.003211522922779659,3137.258
ragsr,g0015,III.21.20_3_0,5,3,5,9.20247767333019,5.984134053772377,9.190962893675241,5.964435883202703,9.245503342302507,6.025695026925955,3.68433253234751,0.4990431057771975,3604.23
ragsr,g0016,feynman_II_15_4,5,5,5,3.1534265676279887,3.1534265676279887,3.1491772880900935,3.1491772880900935,3.1565331173246647,3.1565331173246647,2.7023739420592228,2.7023739420592228,3604.076
ragsr,g0017,strogatz_shearflow1,5,5,5,3.5447815331871837,3.5447815331871837,3.5376499733639366,3.5376499733639366,3.0223413355792736,3.0223413355792736,2.7550000934432193,2.7550000934432193,3022.052
ragsr,g0018,feynman-i.18.16,5,5,5,5.9383794015871985,5.9383794015871985,6.044962741734093,6.044962741734093,5.978701756558257,5.978701756558257,7.135793920140492,7.135793920140492,3020.713
ragsr,g0019,feynman-ii.34.2a,5,5,5,10.161429411048658,10.161429411048658,10.132026145486483,10.132026145486483,10.09980777247403,10.09980777247403,8.605455422024653,8.605455422024653,2446.75
ragsr,g0020,first_principles_leavitt,5,4,5,-1.8599495929762375,-1.8679435617287994,-1.570650592245314,-1.5756003113276111,-1.9831613664945982,-1.9927587810905125,-1.9261063963364429,-1.984186749597793,2176.065
ragsr,g0021,feynman-i.39.22,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2731.55
ragsr,g0022,feynman-i.11.19,5,5,5,5.2219820031558175,5.2219820031558175,5.223764985490093,5.223764985490093,5.222068926781258,5.222068926781258,5.1999066847152395,5.1999066847152395,3068.949
ragsr,g0023,I.11.19_4_0,5,5,5,3.7844691825767574,3.7844691825767574,3.7932749454924526,3.7932749454924526,3.7888483669588977,3.7888483669588977,3.1484462453423445,3.1484462453423445,3605.157
ragsr,g0024,strogatz_predprey2,5,5,5,4.339491596011876,4.339491596011876,4.474768707859047,4.474768707859047,4.258572642576606,4.258572642576606,3.8953152104524404,3.8953152104524404,3602.094
ragsr,g0025,strogatz_barmag2,5,5,5,0.9220774966478914,0.9220774966478914,0.637411249132577,0.637411249132577,1.17750389949549,1.17750389949549,0.6532038019965993,0.6532038019965993,2378.954
ragsr,g0026,strogatz_barmag1,5,5,5,2.166684014509785,2.166684014509785,1.9932908709184927,1.9932908709184927,2.193868040698497,2.193868040698497,1.95416958540874,1.95416958540874,2814.461
ragsr,g0027,feynman_I_12_11,5,5,5,3.998568101109529,3.998568101109529,4.0032331699057595,4.0032331699057595,3.994975485758923,3.994975485758923,4.095039544813217,4.095039544813217,3604.054
ragsr,g0028,feynman-ii.4.23,5,5,5,0.6608781128608925,0.6608781128608925,0.7650551628527703,0.7650551628527703,0.5928714522601013,0.5928714522601013,0.08454538748440467,0.08454538748440467,3334.194
ragsr,g0029,strogatz_vdp1,5,5,5,3.424426728369638,3.424426728369638,3.7118289927088863,3.7118289927088863,3.281315208293165,3.281315208293165,2.949579666063385,2.949579666063385,3473.489
ragsr,g0030,feynman-iii.7.38,5,5,5,1.918294002768714,1.918294002768714,1.9505008153767442,1.9505008153767442,1.9929976913764424,1.9929976913764424,0.01737779918764588,0.01737779918764588,3601.841
ragsr,g0031,II.11.27_1_0,5,4,5,-0.2944145014657961,-0.3774008259968653,-0.6689688132933187,-0.7416971333737127,-0.32183926703871,-0.43273723813299136,0.03714734394406203,0.03707666435769645,3604.259
ragsr,g0032,feynman-i.13.12,5,5,5,-0.3852238834815922,-0.3852238834815922,-0.3237352735023524,-0.3237352735023524,-0.3602890214415191,-0.3602890214415191,0.1490965802996577,0.1490965802996577,2917.532
ragsr,g0033,feynman-iii.10.19,5,4,5,1.5320032390238152,1.5320032390238152,1.4899908214016866,1.4899908214016866,1.5438272714445684,1.5438272714445684,3.005689328863704e-05,3.005689328863704e-05,3601.866
ragsr,g0034,CRK11,5,5,5,1.767622728548114,1.767622728548114,2.0827464073813453,2.0827464073813453,1.9912138152078018,1.9912138152078018,5.772720584157511,5.772720584157511,2930.838
ragsr,g0035,feynman-i.32.5,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3601.891
ragsr,g0036,CRK10,5,5,5,1.650005960314655,1.650005960314655,1.6318170867581265,1.6318170867581265,1.70813700589046,1.70813700589046,6.117920478031233,6.117920478031233,3328.776
ragsr,g0037,CRK34,5,5,5,2.6435823889819186,2.6435823889819186,2.568841226195366,2.568841226195366,2.6452864726535106,2.6452864726535106,7.218402000337679,7.218402000337679,2554.854
ragsr,g0038,PO19,5,5,5,1.4665290691241084,1.4665290691241084,1.4961492903723579,1.4961492903723579,1.495693606062369,1.495693606062369,9.638862725590913,9.638862725590913,2487.66
ragsr,g0039,CRK0,5,5,5,0.5503661748455247,0.5503661748455247,0.5665218660950398,0.5665218660950398,0.4745794828475858,0.4745794828475858,3.391049694765769,3.391049694765769,3059.681
ragsr,g0040,feynman-i.29.16,5,5,5,1.8289855415947867,1.8289855415947867,1.8673105838889978,1.8673105838889978,1.8618470822510915,1.8618470822510915,1.5854371535350522,1.5854371535350522,3263.3
ragsr,g0041,PO41,5,5,5,1.3323864602884854,1.3323864602884854,1.3014277573627333,1.3014277573627333,1.2677699141734406,1.2677699141734406,7.739643435212732,7.739643435212732,3078.394
ragsr,g0042,feynman_test_15,5,5,5,1.045029827417364,1.045029827417364,1.0501549887375061,1.0501549887375061,1.0530059716950169,1.0530059716950169,1.2969626225851658,1.2969626225851658,3604.085
ragsr,g0043,CRK33,5,5,5,2.462537304204391,2.462537304204391,2.37284137130868,2.37284137130868,2.351643411071637,2.351643411071637,7.096711782886539,7.096711782886539,2121.483
ragsr,g0044,feynman-i.15.3t,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2424.757
ragsr,g0045,feynman-bonus.20,5,5,5,-3.553296626275804e-08,-3.553296626275804e-08,-4.030632327011551e-08,-4.030632327011551e-08,-2.7252199208723492e-08,-2.7252199208723492e-08,-3.814942396807661e-09,-3.814942396807661e-09,2717.439
ragsr,g0046,II.6.15b_3_0,5,5,5,0.5793928553110949,0.5793928553110949,0.5553031668739956,0.5553031668739956,0.5834532065699514,0.5834532065699514,0.7179172928916818,0.7179172928916818,3603.294
ragsr,g0047,BPG5,5,5,5,10.366593739290101,10.366593739290101,10.325764598939333,10.325764598939333,10.309654895204195,10.309654895204195,12.0,12.0,3276.323
ragsr,g0048,MatSci21,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3601.678
ragsr,g0049,BPG3,5,5,5,-3.3948483965417164,-3.3948483965417164,-3.5137681521776036,-3.5137681521776036,-3.3041729120579797,-3.3041729120579797,-0.09792489052969151,-0.09792489052969151,2198.851
ragsr,g0050,BPG9,5,5,5,8.912769747654828,8.912769747654828,8.985422622516046,8.985422622516046,8.80199574536575,8.80199574536575,12.0,12.0,3240.801
tpsr,g0001,II.34.2_1_0,5,5,5,-0.49037310121159516,-0.49037310121159516,-0.4740793267460216,-0.4740793267460216,-0.4942108533961264,-0.4942108533961264,-0.0770808445685687,-0.0770808445685687,3607.423
tpsr,g0002,first_principles_hubble,5,5,5,-0.8919618480513404,-0.8919618480513404,-0.8865656577426784,-0.8865656577426784,-1.06394720002638,-1.06394720002638,-1.0937906457726894,-1.0937906457726894,224.836
tpsr,g0003,feynman-ii.27.18,5,5,5,-0.1060038011172303,-0.1060038011172303,-0.1053792949049875,-0.1053792949049875,-0.11636141411490705,-0.11636141411490705,-0.08306082394303124,-0.08306082394303124,1383.633
tpsr,g0004,Korns-4,5,5,5,-2.775264163900237,-2.775264163900237,-2.8397905099507756,-2.8397905099507756,-2.816534192272359,-2.816534192272359,-2.789962072887425,-2.789962072887425,471.867
tpsr,g0005,Keijzer-11,5,5,5,-1.5188492998696754,-1.5188492998696754,0.22541974108232282,0.22541974108232282,0.4865003281010162,0.4865003281010162,0.5249608207254965,0.5249608207254965,400.561
tpsr,g0006,Keijzer-2,5,5,5,-0.07214946921517347,-0.07214946921517347,0.07095735841526835,0.07095735841526835,-0.07626979595558793,-0.07626979595558793,0.29786831595831964,0.29786831595831964,321.531
tpsr,g0007,Korns-2,5,5,5,-0.010031348686357907,-0.010031348686357907,-0.010992176311132874,-0.010992176311132874,0.006332146600696593,0.006332146600696593,0.0006994692721577016,0.0006994692721577016,1071.163
tpsr,g0008,Nguyen-12,5,5,5,-2.0826836780720828,-2.0826836780720828,-1.882117706770701,-1.882117706770701,-1.9898599480735086,-1.9898599480735086,-1.1834899817941325,-1.1834899817941325,286.868
tpsr,g0009,Nguyen-6,5,5,5,-2.440310587331389,-2.440310587331389,-1.2915023441750764,-1.2915023441750764,-1.8435325811374978,-1.8435325811374978,-0.6645811549524304,-0.6645811549524304,190.606
tpsr,g0010,Nguyen-9,5,5,5,-2.6333758068622295,-2.6333758068622295,-2.211174108499266,-2.211174108499266,-0.7990063830653096,-0.7990063830653096,-2.3175389701176003,-2.3175389701176003,356.728
tpsr,g0011,Vladislavleva-4,5,5,5,-0.9545325964696765,-0.9545325964696765,-0.992806535758891,-0.992806535758891,-0.8622051274930463,-0.8622051274930463,-0.8442925179742149,-0.8442925179742149,647.882
tpsr,g0012,feynman_I_27_6,5,5,5,-1.996265093116201,-1.996265093116201,-1.983738204148035,-1.983738204148035,-2.0028369679236913,-2.0028369679236913,-0.7762201348965208,-0.7762201348965208,1488.294
tpsr,g0013,feynman-i.43.31,5,5,5,-0.17447733670427085,-0.17447733670427085,-0.1792787934533705,-0.1792787934533705,-0.1847391960192187,-0.1847391960192187,-0.18858675554018883,-0.18858675554018883,2079.69
tpsr,g0014,feynman-ii.34.11,5,5,5,0.0003838161885808969,0.0003838161885808969,-0.0005477280611820573,-0.0005477280611820573,0.00026344806785721833,0.00026344806785721833,6.816279448779176e-06,6.816279448779176e-06,1461.512
tpsr,g0015,III.21.20_3_0,5,5,5,-0.06959395842730841,-0.06959395842730841,-0.06639438367536474,-0.06639438367536474,-0.07151734695639725,-0.07151734695639725,-2.9334860747568295e-06,-2.9334860747568295e-06,956.892
tpsr,g0016,feynman_II_15_4,5,5,5,-0.23430774466018736,-0.23430774466018736,-0.23413220724616263,-0.23413220724616263,-0.23141130877947075,-0.23141130877947075,0.3638643128670611,0.3638643128670611,2527.651
tpsr,g0017,strogatz_shearflow1,5,5,5,-0.6912472948074687,-0.6912472948074687,-1.0871491802926259,-1.0871491802926259,-0.6248169593744503,-0.6248169593744503,0.6465025966608823,0.6465025966608823,626.419
tpsr,g0018,feynman-i.18.16,5,5,5,-8.021597926334774e-08,-8.021597926334774e-08,5.391987845184697e-10,5.391987845184697e-10,4.027827356041921e-07,4.027827356041921e-07,-6.941436924076587e-09,-6.941436924076587e-09,3603.651
tpsr,g0019,feynman-ii.34.2a,5,5,5,-0.21198280607467676,-0.21198280607467676,-0.21988653987550844,-0.21988653987550844,-0.23703804867163838,-0.23703804867163838,0.44664304361953444,0.44664304361953444,1780.48
tpsr,g0020,first_principles_leavitt,5,5,5,-3.8393789572890835,-3.8393789572890835,-3.8427620674653573,-3.8427620674653573,-3.5579132258923507,-3.5579132258923507,-2.8332447625807893,-2.8332447625807893,456.917
tpsr,g0021,feynman-i.39.22,5,5,5,-0.0309378123094291,-0.0309378123094291,-0.04125583407142377,-0.04125583407142377,-0.0315389471919182,-0.0315389471919182,-0.01162863891314215,-0.01162863891314215,3217.061
tpsr,g0022,feynman-i.11.19,5,5,5,0.0001419183745188854,0.0001419183745188854,5.819837017697811e-05,5.819837017697811e-05,0.000817444827597896,0.000817444827597896,7.054841208893305e-05,7.054841208893305e-05,3384.32
tpsr,g0023,I.11.19_4_0,5,5,5,-0.4934556584525656,-0.4934556584525656,-0.4974772137707644,-0.4974772137707644,-0.4903573005316263,-0.4903573005316263,-0.4421166316154678,-0.4421166316154678,2134.102
tpsr,g0024,strogatz_predprey2,5,4,5,-0.017436729613030912,-0.017436729613030912,-0.0663272752147354,-0.0663272752147354,-0.05917517457054935,-0.05917517457054935,-0.01856030147999876,-0.01856030147999876,469.576
tpsr,g0025,strogatz_barmag2,5,5,5,-0.006560385458828429,-0.006560385458828429,0.010265796093822836,0.010265796093822836,0.024626827898597794,0.024626827898597794,0.005998157920335136,0.005998157920335136,2268.723
tpsr,g0026,strogatz_barmag1,5,5,5,-0.2263922245556003,-0.2263922245556003,-0.17947365053610984,-0.17947365053610984,-0.2562139164277986,-0.2562139164277986,-0.13089526103832583,-0.13089526103832583,2187.83
tpsr,g0027,feynman_I_12_11,5,5,5,-0.07300923267815829,-0.07300923267815829,-0.07598274256986476,-0.07598274256986476,-0.08135427968118178,-0.08135427968118178,-0.03278089765140647,-0.03278089765140647,2158.431
tpsr,g0028,feynman-ii.4.23,5,5,5,-3.298381315247722,-3.298381315247722,-3.280397010436025,-3.280397010436025,-3.340738703669371,-3.340738703669371,-3.253201745594982,-3.253201745594982,1256.153
tpsr,g0029,strogatz_vdp1,5,5,5,-0.005976328048516618,-0.005976328048516618,-0.008211521650997351,-0.008211521650997351,0.0065188974896028115,0.0065188974896028115,-0.002785330631735678,-0.002785330631735678,418.369
tpsr,g0030,feynman-iii.7.38,5,5,5,0.0007577640481611802,0.0007577640481611802,0.0011881005061624892,0.0011881005061624892,0.0015564447418142291,0.0015564447418142291,-1.2488427851972494e-07,-1.2488427851972494e-07,2066.783
tpsr,g0031,II.11.27_1_0,5,5,5,-0.000498857927831862,-0.000498857927831862,-0.0024631814830568754,-0.0024631814830568754,-0.0007703863417539997,-0.0007703863417539997,8.986632815153636e-05,8.986632815153636e-05,1647.931
tpsr,g0032,feynman-i.13.12,5,5,5,1.852528782608192,1.852528782608192,1.3544578255320878,1.3544578255320878,1.0337580982988428,1.0337580982988428,0.6778820516663919,0.6778820516663919,2013.961
tpsr,g0033,feynman-iii.10.19,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3605.267
tpsr,g0034,CRK11,5,5,5,0.06113662140821819,0.06113662140821819,-0.0034167690405376917,-0.0034167690405376917,-0.005160551612276598,-0.005160551612276598,1.0545197215351418,1.0545197215351418,516.749
tpsr,g0035,feynman-i.32.5,5,5,5,-0.1022842961862953,-0.1022842961862953,-0.11352787192781237,-0.11352787192781237,-0.10556291602436647,-0.10556291602436647,-0.04966248545744754,-0.04966248545744754,1680.371
tpsr,g0036,CRK10,5,5,5,-0.04873005416659636,-0.04873005416659636,-0.050393664253368144,-0.050393664253368144,-0.03678722639791851,-0.03678722639791851,3.4526743047534993,3.4526743047534993,689.248
tpsr,g0037,CRK34,5,5,5,-0.0330432132721937,-0.0330432132721937,-0.030534103847500778,-0.030534103847500778,-0.034908827623138565,-0.034908827623138565,3.257863726895308,3.257863726895308,584.415
tpsr,g0038,PO19,5,5,5,-1.2246501543122623,-1.2246501543122623,-0.754662308989908,-0.754662308989908,-1.0916339486844335,-1.0916339486844335,1.4229561258866947,1.4229561258866947,972.504
tpsr,g0039,CRK0,5,5,5,-0.05203040499997885,-0.05203040499997885,-0.04955866703487126,-0.04955866703487126,-0.05953492302296691,-0.05953492302296691,1.9374593370075042,1.9374593370075042,541.641
tpsr,g0040,feynman-i.29.16,5,5,5,-0.686325916755029,-0.686325916755029,-0.7331010728615378,-0.7331010728615378,-0.701265596927855,-0.701265596927855,-0.5110100779513052,-0.5110100779513052,2705.892
tpsr,g0041,PO41,5,5,5,-1.4322380508002324,-1.4322380508002324,-1.278632940368856,-1.278632940368856,-1.4492120145534306,-1.4492120145534306,0.7773689004893993,0.7773689004893993,1464.156
tpsr,g0042,feynman_test_15,5,5,5,-0.8301752873862493,-0.8301752873862493,-0.8311428798850786,-0.8311428798850786,-0.8331972206054878,-0.8331972206054878,-0.37508244828145854,-0.37508244828145854,2294.767
tpsr,g0043,CRK33,5,5,5,-0.27657827409437574,-0.27657827409437574,-0.331976476682833,-0.331976476682833,-0.24162202898764876,-0.24162202898764876,0.19666772181321426,0.19666772181321426,798.043
tpsr,g0044,feynman-i.15.3t,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3604.371
tpsr,g0045,feynman-bonus.20,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2045.748
tpsr,g0046,II.6.15b_3_0,5,5,5,-0.2578719556760422,-0.2578719556760422,-0.54587197892022,-0.54587197892022,-0.42354431730275155,-0.42354431730275155,-1.2850361124946017,-1.2850361124946017,2589.849
tpsr,g0047,BPG5,5,5,5,-0.06287065021950429,-0.06287065021950429,-0.07682724415776565,-0.07682724415776565,-0.07308962133342548,-0.07308962133342548,3.102696511494326,3.102696511494326,1344.848
tpsr,g0048,MatSci21,5,5,5,-0.27532185827496125,-0.27532185827496125,-0.27310367784868944,-0.27310367784868944,-0.2870886156023235,-0.2870886156023235,-0.4057344409043238,-0.4057344409043238,1543.745
tpsr,g0049,BPG3,5,5,5,-0.9754266814302454,-0.9754266814302454,-0.8518259682349469,-0.8518259682349469,-0.8402449355263546,-0.8402449355263546,7.502156711953765,7.502156711953765,1577.322
tpsr,g0050,BPG9,5,5,5,-0.11628686201748563,-0.11628686201748563,-0.10447130823119208,-0.10447130823119208,-0.12831546924822193,-0.12831546924822193,2.513938593573402,2.513938593573402,2346.983
udsr,g0001,II.34.2_1_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,412.4
udsr,g0002,first_principles_hubble,5,5,5,-1.1339424300790308,-1.1339424300790308,-1.0267683439156872,-1.0267683439156872,-1.1032731962437696,-1.1032731962437696,-0.9780750103172735,-0.9780750103172735,3601.775
udsr,g0003,feynman-ii.27.18,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,545.732
udsr,g0004,Korns-4,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,1209.789
udsr,g0005,Keijzer-11,5,5,5,-2.770037458900671,-2.770037458900671,-0.7588697968579033,-0.7588697968579033,0.290890600038033,0.290890600038033,0.49637618280027346,0.49637618280027346,3610.959
udsr,g0006,Keijzer-2,5,5,5,-0.45546907401998427,-0.45546907401998427,-0.055113941713693736,-0.055113941713693736,-0.4181233934599763,-0.4181233934599763,-0.000150390891660885,-0.000150390891660885,3602.067
udsr,g0007,Korns-2,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,174.47
udsr,g0008,Nguyen-12,5,5,5,-6.7730727895987615,-6.7730727895987615,-5.856519942323263,-5.856519942323263,-7.10824512436105,-7.10824512436105,-4.254424065819942,-4.254424065819942,3601.782
udsr,g0009,Nguyen-6,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,2675.749
udsr,g0010,Nguyen-9,5,5,5,-8.567357272855212,-8.567357272855212,-7.8586960719335535,-7.8586960719335535,-5.572413906019137,-5.572413906019137,-6.361646085052726,-6.361646085052726,3601.862
udsr,g0011,Vladislavleva-4,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.047957375085376,-11.047957375085376,93.059
udsr,g0012,feynman_I_27_6,5,5,5,-4.623906995987891,-4.623906995987891,-4.64154181200001,-4.64154181200001,-4.632832458948525,-4.632832458948525,-3.072789866742581,-3.072789866742581,3603.784
udsr,g0013,feynman-i.43.31,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,483.982
udsr,g0014,feynman-ii.34.11,5,5,5,-0.01125960424497415,-0.01125960424497415,-0.008594925602487494,-0.008594925602487494,-0.007039555317081128,-0.007039555317081128,0.030115309528139175,0.030115309528139175,3602.803
udsr,g0015,III.21.20_3_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,849.297
udsr,g0016,feynman_II_15_4,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,1232.254
udsr,g0017,strogatz_shearflow1,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3527.81
udsr,g0018,feynman-i.18.16,5,5,5,-0.23888982691054866,-0.23888982691054866,-0.24041343506024582,-0.24041343506024582,-0.2522175768396349,-0.2522175768396349,-0.16775700338245722,-0.16775700338245722,3602.263
udsr,g0019,feynman-ii.34.2a,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,280.788
udsr,g0020,first_principles_leavitt,5,5,5,-4.232155196969265,-4.232155196969265,-3.3684087811155536,-3.3684087811155536,-3.5473724397806863,-3.5473724397806863,-3.0780012927819995,-3.0780012927819995,3602.116
udsr,g0021,feynman-i.39.22,5,5,5,-0.26567919732512973,-0.26567919732512973,-0.21736817620302354,-0.21736817620302354,-0.22224821342152615,-0.22224821342152615,-0.21581033423878798,-0.21581033423878798,3602.046
udsr,g0022,feynman-i.11.19,5,5,5,-0.18771372878629908,-0.18771372878629908,-0.1918406266951874,-0.1918406266951874,-0.16276765755640552,-0.16276765755640552,-0.18857887918574828,-0.18857887918574828,3602.457
udsr,g0023,I.11.19_4_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,2083.667
