dataset_id,global_index,dataset_name,family,subgroup,srsd_variant,basename,selection_mode,candidate_advantage_side,algorithm,taxonomy,prompt_semantics_mode,llm_model_assignment,semantic_background_preview,train_nmse,valid_nmse_raw_observed_not_used_for_probe4,id_nmse,ood_nmse,finite_train,finite_id,finite_ood,finite_id_ood,finite_train_id_ood,log_train_nmse_clipped,log_id_nmse_clipped,log_ood_nmse_clipped,combined_log_id_ood_nmse,gap_log_ood_minus_id,delta_id_minus_train,delta_ood_minus_id,id_ood_explosion_gt_100,train_id_ood_explosion_gt_100,raw_result_status,outer_status,budget_exhausted,probe4_success,normalized_status_for_probe4,wall_time_seconds,expression_artifact_available,equation_present,artifact_valid,sympy_parse_ok,canonical_artifact_error,raw_equation_char_count,normalized_expression_char_count,raw_equation_token_count,normalized_expression_token_count,ast_node_count,tree_depth,expression_complexity_bucket,expected_n_features,used_variable_count,variable_coverage_ratio,uses_all_features,uses_no_features_constant,operator_count,operator_set,operator_category_count,parameter_count,expression_health_label,raw_equation_preview,normalized_expression_preview,source_result_path,uses_linear_ops,uses_product_power_ops,uses_trig_ops,uses_exp_log_ops,uses_root_abs_inv_ops,uses_constant_symbols,uses_complex_symbols
g0153,153,MatSci21,llm-srbench,llm-srbench/matsci,,MatSci21,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.0009448140114671385,0.0009436471489121835,0.000919446339788156,0.00011876570000854462,1,1,1,1,1,-3.0246536748169159,-3.0364736117374052,-3.9253089671651393,-3.4808912894512725,-0.88883535542773418,-0.011819936920489216,-0.88883535542773418,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0153,153,MatSci21,llm-srbench,llm-srbench/matsci,,MatSci21,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,0.0039046797472464907,0.0036884949534761553,0.0036581022176343627,0.03305371092327496,1,1,1,1,1,-2.4084145801495951,-2.4367441632843354,-1.4807797754210319,-1.9587619693526837,0.95596438786330351,-0.028329583134740322,0.95596438786330351,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0153,153,MatSci21,llm-srbench,llm-srbench/matsci,,MatSci21,one-sided,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,6.789518973345436e-05,6.299326363546505e-05,6.65076620190481e-05,2.8496173646120005e-05,1,1,1,1,1,-4.1681609937050537,-4.1771283188937547,-4.5452134514279274,-4.3611708851608411,-0.36808513253417274,-0.0089673251887010252,-0.36808513253417274,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0153,153,MatSci21,llm-srbench,llm-srbench/matsci,,MatSci21,one-sided,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,2.6185894789672906e+22,2.418985047783478e+22,2.6267050910825795e+22,6.3402996946872e+21,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0153,153,MatSci21,llm-srbench,llm-srbench/matsci,,MatSci21,one-sided,llmsr,udsr,rl_hybrid,none_or_original_e1,,,4.264509067964041e-06,4.555479307635399e-06,4.1883917732109545e-06,1.7343342111342188e-05,1,1,1,1,1,-5.3701309577780743,-5.3779527021159437,-4.7608672090135258,-5.0694099555647352,0.61708549310241789,-0.0078217443378694185,0.61708549310241789,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,The Leavitt dataset models the relationship between the luminosity of a star and its period. The dataset is based on the Leavitt Law. The data was taken from 1912 paper by Leavitt. y-axis is magnitude at maxima and minim,7.42924660887333e-05,0.0003697258443694813,0.00027002487602552757,0.00014674720482988962,1,1,1,1,1,-4.1290552252971136,-3.5685962246448417,-3.8334301622337787,-3.7010131934393105,-0.26483393758893703,0.56045900065227183,-0.26483393758893703,0,0,ok,ok,0,1,success_completed,3610.809,1,1,1,1,,42,42,23,23,17,5,simple,1,1,1,1,0,4,add;exp;mul;sin,4,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*sin(c3*x0) + c4*exp(c5*x0),c0 + c1*x0 + c2*sin(c3*x0) + c4*exp(c5*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0154_first_principles_leavitt/result.json,1,1,1,1,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,dso,rl_policy,none_or_original_e1,,,0.0005267547370394,0.0001398048651044,4.724569638971797e-05,0.0007194548687931,1,1,1,1,1,-3.2783915501463992,-4.3256377452355714,-3.1429964440468536,-3.7343170946412125,1.1826413011887178,-1.0472461950891723,1.1826413011887178,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.849,1,1,1,1,,35,35,22,22,10,8,simple,1,1,1,1,0,4,add;exp;pow;sin,4,0,metric_ok_artifact_ok,exp(exp(sin(exp(1/(exp(x1) + 1))))),exp(exp(sin(exp(1/(exp(x0) + 1))))),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-06/dso/first_principles_leavitt/result.json,1,1,1,1,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,gplearn,classic_gp,none_or_original_e1,,,0.0001048185987793,0.0004413350556868,0.0004829306390621,0.0014858674468109,1,1,1,1,1,-3.9795616502667532,-3.3161152403368934,-2.8280199319524755,-3.0720675861446844,0.48809530838441795,0.66344640992985981,0.48809530838441795,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3606.95,1,1,1,1,,133,64,67,31,19,8,simple,1,1,1,1,0,4,add;cos;mul;pow,3,0,metric_ok_artifact_ok,"sub(add(div(X0, X0), sub(sqrt(sqrt(cos(sqrt(mul(sub(mul(X0, X0), 0.235), X0))))), div(-0.267, 0.031))), add(mul(X0, X0), log(0.016)))",-x0**2 + cos(sqrt(x0*(x0**2 - 0.235)))**(1/4) + 13.7480697825488,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/first_principles_leavitt/result.json,1,1,1,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,The Leavitt dataset models the relationship between the luminosity of a star and its period. The dataset is based on the Leavitt Law. The data was taken from 1912 paper by Leavitt. y-axis is magnitude at maxima and minim,4.737913286190615e-05,0.0004244772164620623,0.00037589712681116864,0.007012326852064966,1,1,1,1,1,-4.3244128920458289,-3.4249309938254897,-2.154137849175513,-2.7895344215005013,1.2707931446499767,0.89948189822033919,1.2707931446499767,0,0,ok,ok,0,1,success_completed,3610.413,1,1,1,1,,78,78,46,46,35,9,medium,1,1,1,1,0,4,add;exp;mul;pow,3,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6/(exp(c7*(-c8 + x0)) + 1),c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6/(exp(c7*(-c8 + x0)) + 1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0154_first_principles_leavitt/result.json,1,1,0,1,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,pyoperon,evolutionary_gp,none_or_original_e1,,,7.947537222102677e-05,0.0003393815065428,0.0002330337298049,0.0008153171220914,1,1,1,1,1,-4.0997674294004884,-3.6325812137037978,-3.0886734371660554,-3.3606273254349266,0.54390777653774247,0.46718621569669061,0.54390777653774247,0,0,ok,ok,0,1,success_completed,10.478,1,1,1,1,,100,63,50,28,20,10,simple,1,1,1,1,0,5,add;mul;pow;sin;tanh,3,0,metric_ok_artifact_ok,(14.896 + (7.548 * tanh(sin(((((-0.685) * X1) * (0.240 * X1)) / (sqrt(1 + ((-0.088) * X1) ^ 2))))))),14.896 - 7.548*tanh(sin(0.1644*x0**2/sqrt(0.007744*x0**2 + 1))),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-04/pyoperon/first_principles_leavitt/result.json,1,1,1,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,pysr,evolutionary_gp,none_or_original_e1,,,5.173152037813585e-05,0.0009697719017618,0.0003499590231038,0.0002937563525405,1,1,1,1,1,-4.2862447575829572,-3.4559828044546919,-3.5320127329127029,-3.4939977686836974,-0.076029928458011042,0.83026195312826534,-0.076029928458011042,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3686.539,1,1,1,1,,106,83,42,31,24,7,medium,1,1,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,(sin(x0 + (x0 + 0.6124186)) + (14.121577 - (x0 * (sin(cube(x0) * (-14.329965 - x0)) * -0.16400631)))) - x0,0.16400631*x0*sin(x0**3*(-x0 - 14.329965)) - x0 + sin(2*x0 + 0.6124186) + 14.121577,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-04/pysr/first_principles_leavitt/result.json,1,1,1,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.0001447508233551,0.0001436276095932,0.0002767494548776,0.0014680986436184,1,1,1,1,1,-3.8393789572892336,-3.5579132258923596,-2.8332447625808057,-3.1955789942365826,0.72466846331155388,0.28146573139687403,0.72466846331155388,0,0,ok,ok,0,1,success_completed,3422.913,1,1,1,1,,138,100,59,36,28,9,medium,1,1,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,((-0.1 + (23.0 * sqrt((0.42000000000000004 + (-0.01 * sin((0.3 + (-99.0 * x_0)))))))) - ((0.001 + (0.012 * x_0)) * (-0.3 + (83.4 * x_0)))),-(0.012*x0 + 0.001)*(83.4*x0 - 0.3) + 23.0*sqrt(0.01*sin(99.0*x0 - 0.3) + 0.42000000000000004) - 0.1,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-04/tpsr/first_principles_leavitt/result.json,1,1,1,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.00010756311591725413,0.0005549975794037354,0.00043955294634436356,0.002399139281500005,1,1,1,1,1,-3.9683366255072237,-3.3569888045031808,-2.6199445384302491,-2.988466671466715,0.73704426607293172,0.61134782100404284,0.73704426607293172,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,9.691885585279853e-05,0.00036770196458763986,0.00013598134553610437,0.0006784566596591818,1,1,1,1,1,-4.0135917214407328,-3.8665206657945435,-3.1684778901885409,-3.5174992779915422,0.69804277560600259,0.14707105564618939,0.69804277560600259,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,0.000105027129404511,0.0005476566628533195,0.0004250286452635884,0.00013552829601005053,1,1,1,1,1,-3.9786985044650112,-3.371581799218677,-3.8679700219992514,-3.619775910608964,-0.49638822278057448,0.60711670524633421,-0.49638822278057448,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,0.013581032415952609,0.02496377252859592,0.006468057350933827,0.02397267996114293,1,1,1,1,1,-1.8670672141859732,-2.1892261379487428,-1.6202834124712873,-1.9047547752100149,0.5689427254774555,-0.32215892376276956,0.5689427254774555,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0154,154,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,,first_principles_leavitt,one-sided,llmsr,udsr,rl_hybrid,none_or_original_e1,,,6.726324162724619e-05,0.0004682979404728579,0.00020880761265980292,8.355130644362782e-05,1,1,1,1,1,-4.1722222064995096,-3.6802536719730461,-4.0780467549049702,-3.8791502134390079,-0.39779308293192406,0.4919685345264635,-0.39779308293192406,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.0006342191547088703,0.0006359708577638906,0.0007816842325820583,0.0007099829211799508,1,1,1,1,1,-3.1977606455338727,-3.1069686481447989,-3.1487520982196795,-3.127860373182239,-0.041783450074880601,0.090791997389073842,-0.041783450074880601,0,0,ok,ok,1,1,success_budget_exhausted,3901.636,1,1,1,1,,92,92,52,52,38,4,medium,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0 + c1*x0**3 + c2*x1**2 + c3*x2**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0 + c8*x1 + c9*x2,c0 + c1*x0**3 + c2*x1**2 + c3*x2**2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*x0 + c8*x1 + c9*x2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0155_PO8/result.json,1,1,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,dso,rl_policy,none_or_original_e1,,,0.0206923349177427,0.0253270314901511,0.025417421187965,0.0133533330799916,1,1,1,1,1,-1.6841905008916802,-1.5948685143897856,-1.8744103180016145,-1.7346394161957002,-0.2795418036118289,0.089321986501894601,-0.2795418036118289,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.84,1,1,1,1,,51,51,31,31,27,9,medium,3,2,0.66666666666666663,0,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,(x1*(-x1*(-x1 + sin(2*x1)) - x1 + cos(x3)) - x1)/x1,(x0*(-x0*(-x0 + sin(2*x0)) - x0 + cos(x2)) - x0)/x0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-06/dso/PO8/result.json,1,1,1,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,gplearn,classic_gp,none_or_original_e1,,,0.0189869051044115,0.0207746408841091,0.0176313628723456,0.0164074435738137,1,1,1,1,1,-1.7215458201821554,-1.7537141162280341,-1.784959080633342,-1.7693365984306881,-0.031244964405307885,-0.032168296045878675,-0.031244964405307885,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3607.856,1,1,1,1,,114,79,59,31,27,12,medium,3,2,0.66666666666666663,0,0,5,add;cos;log;mul;pow,4,0,metric_ok_artifact_ok,"sub(sub(cos(X2), X0), cos(sub(-0.425, mul(mul(X0, X0), div(sub(sqrt(mul(0.376, log(sub(0.376, X0)))), X0), X0)))))",-x0 + cos(x2) - cos(x0*(-x0 + 0.613188388670236*sqrt(log(0.376 - x0))) + 0.425),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO8/result.json,1,1,1,1,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",0.0006419587878238825,0.0006592633531437171,0.0008021892337160172,0.0006754925509339432,1,1,1,1,1,-3.192492851674408,-3.0957231710368713,-3.170379435844203,-3.1330513034405372,-0.074656264807331674,0.096769680637536659,-0.074656264807331674,0,0,ok,ok,0,1,success_completed,3623.994,1,1,1,1,,102,102,60,60,52,4,medium,3,3,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,-c0*x0 - c1*x2 - c2*x0**2 - c3*x0*x1 - c4*x1*x2 - c5*x0**3 - c6*x0**2*x1 - c7*x0*x2 - c8*x2**2 + c9*x1,-c0*x0 - c1*x2 - c2*x0**2 - c3*x0*x1 - c4*x1*x2 - c5*x0**3 - c6*x0**2*x1 - c7*x0*x2 - c8*x2**2 + c9*x1,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0155_PO8/result.json,1,1,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.0060422827924968,0.006839659516825,0.0068012920969104,0.0061908227197274,1,1,1,1,1,-2.2187989526233434,-2.16740857299204,-2.2082516322569221,-2.1878301026244813,-0.040843059264882076,0.051390379631303329,-0.040843059264882076,0,0,ok,ok,0,1,success_completed,17.029,1,1,1,1,,96,31,51,9,7,4,simple,3,1,0.33333333333333331,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,((-0.576) + ((-915.897) * (((-0.065) * ((-0.088) * X1)) * (((-0.649) * X1) * ((-0.318) * X1))))),-1.08122102462088*x0**3 - 0.576,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-04/pyoperon/PO8/result.json,1,1,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,pysr,evolutionary_gp,none_or_original_e1,,,0.0002290763020358,0.0002420306483095,0.0003543234476501,0.0002612093511801,1,1,1,1,1,-3.6400198362903704,-3.4506001069157524,-3.5830112795668647,-3.5168056932413085,-0.13241117265111235,0.18941972937461804,-0.13241117265111235,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3691.979,1,1,1,1,,100,87,38,27,17,8,simple,3,2,0.66666666666666663,0,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,(((cube(cos(cos(sin(x2)) * x2)) + -1.5104364) - (cube(x0) * 1.8646331)) / 1.7130232) + -0.0005645678,-1.08850428879189*x0**3 + 0.583763255512243*cos(x2*cos(sin(x2)))**3 - 0.882301837908192,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-04/pysr/PO8/result.json,1,1,1,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,tpsr,pretrained_neural,none_or_original_e1,,,0.0035921911806717,0.0037885311061492,0.0042074284782675,0.0029499181268593,1,1,1,1,1,-2.4446405577226389,-2.3759832578257605,-2.5301900374274808,-2.4530866476266207,-0.15420677960172036,0.06865729989687841,-0.15420677960172036,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3651.309,1,1,1,1,,234,185,83,56,39,11,medium,3,3,1,1,0,4,add;mul;pow;sin,3,0,metric_ok_artifact_ok,((-0.7000000000000001 + (-0.9900000000000001 * ((0.001 + x_0))**3)) * (0.9600000000000001 + (-0.2 * sin(((0.001 + (0.060000000000000005 * x_0)) * (20.0 + (-9.0 * 1/(((0.2 + (-0....,(0.9600000000000001 - 0.2*sin((20.0 - 9.0/((0.2 - 0.7000000000000001*x1)*(0.9 - 55.0*x2)))*(0.060000000000000005*x0 + 0.001)))*(-0.9900000000000001*(x0 + 0.001)**3 - 0.700000000...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-04/tpsr/PO8/result.json,1,1,1,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,e2esr,pretrained_neural,none_or_original_e1,,,0.0053914508951366765,0.005075919920378457,0.014908254217887397,0.0075279430833671375,1,1,1,1,1,-2.2682943459526412,-1.8265732101974865,-2.123323673145229,-1.9749484416713576,-0.29675046294774243,0.4417211357551547,-0.29675046294774243,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,imcts,mcts,none_or_original_e1,,,0.009398538151746972,0.011858031383578415,0.012146820458673964,0.00595884340118857,1,1,1,1,1,-2.0269396912940398,-1.9155373877416459,-2.2248380277138811,-2.0701877077277633,-0.30930063997223511,0.11140230355239389,-0.30930063997223511,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,qlattice,graph_hybrid,none_or_original_e1,,,0.001345010791544307,0.0014435314262162334,0.0014206938114849816,0.00200380554424217,1,1,1,1,1,-2.8712742311341812,-2.8474995113131949,-2.6981444260982896,-2.7728219687057423,0.14935508521490526,0.023774719820986334,0.14935508521490526,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,ragsr,rag_hybrid,none_or_original_e1,,,3.66877820189172,4.654632350959389,4.210360811914945,2.651412420721948,1,1,1,1,1,0.56452145702545553,0.62431931481648428,0.42347728643276217,0.52389830062462317,-0.20084202838372212,0.059797857791028752,-0.20084202838372212,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0155,155,PO8,llm-srbench,llm-srbench/phys_osc,,PO8,one-sided,llmsr,udsr,rl_hybrid,none_or_original_e1,,,0.0002389748498092316,0.0002891688591903811,0.00028237440187619503,0.00032008460503639495,1,1,1,1,1,-3.6216478026661174,-3.5491746759906353,-3.4947352134176475,-3.5219549447041416,0.054439462572987818,0.072473126675482114,0.054439462572987818,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,6.158855154887085e-05,0.0036278616271223896,0.00019740866883461607,0.0006586402158206011,1,1,1,1,1,-4.2105000096088814,-3.7046337800130162,-3.1813517552886275,-3.4429927676508219,0.52328202472438878,0.50586622959586514,0.52328202472438878,0,0,ok,ok,1,1,success_budget_exhausted,3901.041,1,1,1,1,,72,72,41,41,30,5,medium,2,2,1,1,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*sin(c6*x0) + c7*cos(c8*x0),c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*sin(c6*x0) + c7*cos(c8*x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0156_Keijzer-12/result.json,1,1,1,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,dso,rl_policy,none_or_original_e1,,,0.0044409068424324,0.1298711200148725,0.011217508606095,0.0038960518235044,1,1,1,1,1,-2.3525283369911287,-1.9501035886031666,-2.4093752749678816,-2.1797394317855243,-0.45927168636471505,0.40242474838796216,-0.45927168636471505,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3601.89,1,1,1,1,,23,23,15,15,15,5,simple,2,1,0.5,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,x1**2*(x1**2 - x1) - x1,x0**2*(x0**2 - x0) - x0,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/02.E1选择验证/remote_reruns/e1_repair_remaining_20260426/anon-node-07/dso/dso/g0156_Keijzer-12/result.json,1,1,0,0,0,0,0
g0156,156,Keijzer-12,keijzer,keijzer,,Keijzer-12,one-sided,llmsr,gplearn,classic_gp,none_or_original_e1,,,0.0001192757856007,0.1224639180234455,0.2741279524443934,0.0053623312827191,1,1,1,1,1,-3.9234477143127346,-0.56204667780086615,-2.2706463589819128,-1.4163465183913895,-1.7085996811810467,3.3614010365118685,-1.7085996811810467,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3616.979,1,1,1,1,,548,417,296,206,132,15,complex,2,2,1,1,0,8,add;cos;imaginaryunit;log;mul;pi;pow;sin,5,0,metric_ok_artifact_ok,"sub(mul(mul(X0, X0), add(sin(sin(sin(sub(cos(X1), log(-0.044))))), add(sub(mul(X0, X0), X0), sin(sqrt(div(sub(X0, 0.986), mul(add(div(X1, -0.868), sin(log(cos(X1)))), mul(X0, X0...",x0**2*(x0**2 - x0 + sin(sqrt((x0 - 0.986)/(x0**2*(-1.15207373271889*x1 + sin(log(cos(x1))))))) + sin(sin(sin(cos(x1) + 3.12356564506388 - I*pi)))) - log(x0**2*sin(sin(x0**(3/2))...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/Keijzer-12/result.json,1,1,1,1,0,1,1
