dataset_id,dataset_name,family,srsd_variant,algorithm,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse_nonsemantic,train_nmse_semantic,delta_log10_train_nmse_semantic_minus_nonsemantic,train_outcome_2x,valid_nmse_nonsemantic,valid_nmse_semantic,delta_log10_valid_nmse_semantic_minus_nonsemantic,valid_outcome_2x,id_nmse_nonsemantic,id_nmse_semantic,delta_log10_id_nmse_semantic_minus_nonsemantic,id_outcome_2x,ood_nmse_nonsemantic,ood_nmse_semantic,delta_log10_ood_nmse_semantic_minus_nonsemantic,ood_outcome_2x,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,background_preview,result_path,dataset_name_semantic,seed,host,task_label,id_r2,ood_r2,has_expression,artifact_valid,llm_config_path,log10_train_nmse_nonsemantic_clipped,log10_train_nmse_semantic_clipped,log10_valid_nmse_nonsemantic_clipped,log10_valid_nmse_semantic_clipped,log10_id_nmse_nonsemantic_clipped,log10_id_nmse_semantic_clipped,log10_ood_nmse_nonsemantic_clipped,log10_ood_nmse_semantic_clipped
g0011,feynman-i.25.13,srsd,easy dummy,drsr,ok,completed,not_timeout,False,False,3612.033,2.1403101215526418e+32,1.0,-12.0,semantic_better_ge_2x,2.6924462211979423e+32,1.0,-12.0,semantic_better_ge_2x,2.085482902387108e+32,1.0,-12.0,semantic_better_ge_2x,6.389921714740597e+32,1.0,-12.0,semantic_better_ge_2x,c0*x1/x0,0.2739233746429086*x1/x0,x0;x1,mul;pow,6.0,3.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Voltage given Electric charge, Electrostatic Capacitance There are 3 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""C, Electrostatic Capacit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0011_feynman-i.25.13/result.json,feynman-i.25.13,1314,anon-node-04,g0011_feynman-i.25.13,-0.00010731299471666844,-0.003281605063359505,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0
g0012,feynman-i.26.2,srsd,easy dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.324,7.875161081602631e+28,1.338838533245595,-11.873271796661507,semantic_better_ge_2x,2.0879591052115283e+30,1.5165931812155669,-11.81913090098503,semantic_better_ge_2x,6.420923356018989e+29,1.2393422250683879,-11.906808753400822,semantic_better_ge_2x,4.868937710081653e+34,1.038923642252187,-11.983416370601764,semantic_better_ge_2x,sin(x0)/sin(x2),sin(x0)/sin(x2),x0;x2,mul;pow;sin,7.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Relative refractive index given Refraction angle 1, Refraction angle 2 There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""theta_1, R",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0012_feynman-i.26.2/result.json,feynman-i.26.2,1314,anon-node-05,g0012_feynman-i.26.2,-0.27646563244621714,-0.07784953529838279,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,0.12672820333849333,12.0,0.1808690990149708,12.0,0.09319124659917803,12.0,0.016583629398236096
g0013,feynman-bonus.20,srsd,hard non-dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.276,1.0745560794218463e+45,1.0,-12.0,semantic_better_ge_2x,1.3285164561814919e+45,1.0,-12.0,semantic_better_ge_2x,6.544386204712096e+44,1.0,-12.0,semantic_better_ge_2x,9.345693436971435e+44,1.0,-12.0,semantic_better_ge_2x,c0*x1**2*exp(c2*x0)/(c1*x0**2*x2),-0.909049376283187*x1**2*exp(-0.19124179894967974*x0)/(0.2597346735173205*x0**2*x2),x0;x1;x2,exp;mul;pow,18.0,4.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Differential cross section given Fine structure constant, Planck constant, Electron mass",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0013_feynman-bonus.20/result.json,feynman-bonus.20,1314,anon-node-02,g0013_feynman-bonus.20,-0.02101722284107188,-0.006704462436640579,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0
g0014,feynman-i.14.4,srsd,easy dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.262,1.7660365795760883e+35,9.7345236936919e+37,0.0,similar_within_2x,1.782428879831344e+35,1.1948921304389539e+38,0.0,similar_within_2x,1.07564472874229e+35,7.977179676921889e+37,0.0,similar_within_2x,1.0092315429542382e+34,1.6651222085139382e+38,0.0,similar_within_2x,0.5*c0*x0*x1**2 + c1*x0*x2,0.5*0.9999999997526734*x0*x1**2 + -0.05429090120485136*x0*x2,x0;x1;x2,add;mul;pow,12.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Elastic energy given Spring constant, Position There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""k_spring, Spring constant""; 1 vari",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0014_feynman-i.14.4/result.json,feynman-i.14.4,1314,anon-node-03,g0014_feynman-i.14.4,-8.822615385744838e+37,-1.2745457062356313e+40,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
g0015,feynman-i.41.16,srsd,hard non-dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3906.976,3.519440096953161e+53,7.674806763283784e+39,0.0,similar_within_2x,4.587182751627579e+53,1.888062503343197e+40,0.0,similar_within_2x,4.285567453731892e+53,3.091808737287892e+30,0.0,similar_within_2x,2.2235626851215985e+52,1.0,-12.0,semantic_better_ge_2x,c0*x0*x1**2/(exp(c1*x0*x1) - 1),-0.00012411064243681515*x0*x1**2/(exp(26.36631620677729*x0*x1) - 1),x0;x1,add;exp;mul;pow,15.0,6.0,2,x0;x1,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Radiation per frequency given Planck constant, Frequency of electromagnetic wave",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0015_feynman-i.41.16/result.json,feynman-i.41.16,1314,anon-node-04,g0015_feynman-i.41.16,-3.4175013205731326e+30,-27.456208505619323,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0
g0016,first_principles_newton,srbench2025,,drsr,ok,completed,not_timeout,False,False,3610.708,1.024344910122984e+44,6.288133638305107e+44,0.0,similar_within_2x,2.7952179342984333e+46,1.396164805553313e+42,0.0,similar_within_2x,6.555473975059388e+45,9.399716742687674e+31,0.0,similar_within_2x,1.384210952198535e+44,8.604534771030472e+46,0.0,similar_within_2x,-c0*x1*x2/x0**2,--4.999998999439858e-13*x1*x2/x0**2,x0;x1;x2,mul;pow,8.0,3.0,3,r;m1;m2,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"The Newton's law of gravitation is a model for the gravitational force between two bodies, given their masses and distance. Data was synthetically generated using the Newton's law of gravitation, with a range of paramete",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0016_first_principles_newton/result.json,first_principles_newton,1314,anon-node-05,g0016_first_principles_newton,-1.4695265839119584e+35,-1.3656715077405821e+48,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
g0017,feynman-ii.11.28,srsd,hard non-dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.099,2.6909233788988126e+24,4.0924142426066465e-17,-24.0,semantic_better_ge_2x,2.765587272190429e+24,4.344038637689327e-17,-24.0,semantic_better_ge_2x,2.7475338861656675e+24,3.350915368669902e-17,-24.0,semantic_better_ge_2x,3.1845821539568555e+25,6.5751196058829905e-15,-24.0,semantic_better_ge_2x,c0 + c1*x0*x1,1.000000003060586 + 0.9341311271755022*x0*x1,x0;x1,add;mul,6.0,3.0,2,x0;x1,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Electric dipole moment per unit volume given Number of electric dipoles, Molecular polarizability",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0017_feynman-ii.11.28/result.json,feynman-ii.11.28,1314,anon-node-02,g0017_feynman-ii.11.28,0.9956569667094898,0.8239788575309929,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0
g0018,feynman-i.38.12,srsd,medium dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.384,5.024637434173874e+52,0.999807450141454,-12.000083631392922,semantic_better_ge_2x,5.484939153080361e+52,0.9997717439076503,-12.000099141676644,semantic_better_ge_2x,5.177599667894342e+52,0.9998412194064313,-12.00006896301076,semantic_better_ge_2x,1.9802697010169893e+57,3.875442060553448,-11.411678751606948,semantic_better_ge_2x,c0*x0*x1**2/(pi*x3),0.7608883985798274*x0*x1**2/(pi*x3),x0;x1;x3,mul;pi;pow,12.0,3.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Bohr radius given Vacuum permittivity, Planck constant There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""epsilon, Vacuum permittivi",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0018_feynman-i.38.12/result.json,feynman-i.38.12,1314,anon-node-03,g0018_feynman-i.38.12,-0.10338293209629468,-2.914490660818541,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-8.363139292263158e-05,12.0,-9.914167664460503e-05,12.0,-6.896301075898353e-05,12.0,0.588321248393053
g0019,feynman-ii.15.5,srsd,easy dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.581,4.766641909125922e+40,8932575620602959.0,0.0,similar_within_2x,4.949377425008244e+40,9885018324688650.0,0.0,similar_within_2x,4.2742553257293072e+40,8513871247965166.0,0.0,similar_within_2x,1.5107200793617848e+35,2424720981052171.5,0.0,similar_within_2x,c0*x0*x1*cos(x2),-0.9236151937351231*x0*x1*cos(x2),x0;x1;x2,cos;mul,6.0,3.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Energy given Electric dipole moment, Magnitude of electric field, Angle There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""E, Magnit",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0019_feynman-ii.15.5/result.json,feynman-ii.15.5,1314,anon-node-04,g0019_feynman-ii.15.5,-8517614420987032.0,-2430007806458340.5,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
g0020,feynman-i.29.4,srsd,medium dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.353,1.7044087179472066e+34,1.0,-12.0,semantic_better_ge_2x,2.309600945613899e+34,1.0,-12.0,semantic_better_ge_2x,1.889075678450356e+34,1.0,-12.0,semantic_better_ge_2x,3.291496453965571e+34,1.0,-12.0,semantic_better_ge_2x,6.66666666666667e-9*pi*c0*x0/c1,6.66666666666667e-9*pi*-0.3606999521519982*x0/-2.2647767649010895,x0,mul;pi;pow,8.0,3.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Wavenumber given Frequency of electromagnetic waves There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""omega, Frequency of electroma",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0020_feynman-i.29.4/result.json,feynman-i.29.4,1314,anon-node-05,g0020_feynman-i.29.4,-0.7405443457250493,-90.25564136793507,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0
g0021,feynman-i.14.3,srsd,easy dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.144,252768494575080.84,1.7595426706938522e-15,-24.0,semantic_better_ge_2x,187357930743200.1,1.647751148173497e-15,-24.0,semantic_better_ge_2x,224054093296306.1,1.5020862008666485e-15,-24.0,semantic_better_ge_2x,6.521833733593752e+16,9.722981426372259e-20,-24.0,semantic_better_ge_2x,c0*x0**2 + c1*x0*x1 + c2*x1**3,-4.800710370301635e-09*x0**2 + 9.806649998565309*x0*x1 + -7.894133118812002e-09*x1**3,x0;x1,add;mul;pow,15.0,4.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Potential energy given Mass, Gravitational acceleration There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""g, Gravitational accelera",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0021_feynman-i.14.3/result.json,feynman-i.14.3,1314,anon-node-02,g0021_feynman-i.14.3,0.9999999999999984,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0
g0022,feynman-ii.11.20,srsd,hard dummy,drsr,ok,completed,not_timeout,False,False,3611.971,5725607996.978118,1.0,-9.757821610787039,semantic_better_ge_2x,25150677359.14327,1.0,-10.400549685987446,semantic_better_ge_2x,44697371583.26997,1.0,-10.65028198531439,semantic_better_ge_2x,4.312896336687668,1.0,-0.6347690197166531,semantic_better_ge_2x,c0*c3**6*x0**2/(c1*c4**3*c5**3),0.2739233746429086*-0.9669447289429418**6*x0**2/(-0.4604265724722594*0.6265404784005448**3*0.8255111545554434**3),x0,mul;pow,17.0,3.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Polarizability given Number of atom, Electric dipole moment, Magnitude of electric field, Boltzmann constant There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 v",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0022_feynman-ii.11.20/result.json,feynman-ii.11.20,1314,anon-node-03,g0022_feynman-ii.11.20,-2.3801615078644645e-05,-0.0034370803457355326,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,9.757821610787039,0.0,10.400549685987446,0.0,10.65028198531439,0.0,0.6347690197166531,0.0
g0023,feynman-i.34.27,srsd,medium dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3905.527,9.607085921650338e+79,1.4688503768940688e+20,0.0,similar_within_2x,1.0162088748666362e+80,1.479796103097245e+20,0.0,similar_within_2x,8.065346500961899e+79,1.3894031824581178e+20,0.0,similar_within_2x,8.883624601006926e+79,1.3793779215892844e+20,0.0,similar_within_2x,c0*x0,-1.2411941811932845e-14*x0,x0,mul,3.0,2.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Energy given Planck constant There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""h, Planck constant""; 3 distractor/meaningless variab",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0023_feynman-i.34.27/result.json,feynman-i.34.27,1314,anon-node-04,g0023_feynman-i.34.27,-2.4319723498766713e+20,-1.3447023927674188e+22,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
g0024,feynman-iii.13.18,srsd,medium dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.21,9.600456153507205e+32,0.9989975811558975,-12.00043556331748,semantic_better_ge_2x,1.8069458895651213e+33,1.000243661281282,-11.999894192140202,semantic_better_ge_2x,8.513346380527694e+32,1.0034765983510165,-11.99849275105445,semantic_better_ge_2x,3.2956246176370943e+33,1.000017020564787,-11.999992608125542,semantic_better_ge_2x,c0 + c1*x0 + c2*x3 + c3*x4,-1.5027514080542732 + -0.6149934463737907*x0 + 2.6959203399622596e-10*x3 + 0.6091105427983446*x4,x0;x3;x4,add;mul,11.0,3.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Speed of the waves given Energy, Lattice constant, Wavenumber There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""A, Energy""; 1 varia",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0024_feynman-iii.13.18/result.json,feynman-iii.13.18,1314,anon-node-05,g0024_feynman-iii.13.18,-0.0038199614362099954,-0.004033893195523053,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-0.0004355633174791955,12.0,0.00010580785979831002,12.0,0.001507248945551255,12.0,7.39187445907474e-06
g0025,feynman-bonus.4,srsd,hard dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.468,1.5989564632220988e+48,1.8474035012607876e-15,-24.0,semantic_better_ge_2x,1.3404172767262129e+48,1.6399782472269823e-15,-24.0,semantic_better_ge_2x,1.990153817845863e+48,2.1175449955565137e-15,-24.0,semantic_better_ge_2x,2.074818008722648e+51,1.84410708523722e-30,-24.0,semantic_better_ge_2x,sqrt((2*x1 - 2*x3)/x0),sqrt((2*x1 - 2*x3)/x0),x0;x1;x3,add;mul;pow,13.0,5.0,8,x0;x1;x2;x3;x4;x5;x6;x7,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Velocity given Mass (The Earth), Energy, Potential energy, Angular momentum, Distance There are 8 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic r",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0025_feynman-bonus.4/result.json,feynman-bonus.4,1314,anon-node-02,g0025_feynman-bonus.4,0.9999999999999954,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0
g0026,feynman-bonus.4,srsd,hard non-dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3901.031,2.3508523709626434e+40,2.5693704070385037e-32,-24.0,semantic_better_ge_2x,2.1584065434548653e+40,1.7422944564783832e-31,-24.0,semantic_better_ge_2x,2.6625379353562813e+40,2.2082060433096583e-32,-24.0,semantic_better_ge_2x,3.0309295975948985e+42,2.2351166775425346e-30,-24.0,semantic_better_ge_2x,sqrt((2*x1 - 2*x2)/x0),sqrt((2*x1 - 2*x2)/x0),x0;x1;x2,add;mul;pow,13.0,5.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Velocity given Mass (The Earth), Energy, Potential energy, Angular momentum, Distance",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0026_feynman-bonus.4/result.json,feynman-bonus.4,1314,anon-node-03,g0026_feynman-bonus.4,1.0,1.0,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-12.0,12.0,-12.0,12.0,-12.0,12.0,-12.0
g0027,feynman-iii.17.37,srsd,medium dummy,drsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3902.272,2.5664532833936736e+59,231504968.02255565,-3.635439684725375,semantic_better_ge_2x,2.818879257106097e+59,251044968.27940184,-3.6002484788121976,semantic_better_ge_2x,2.5536374925841333e+59,223334983.8561927,-3.651043242420382,semantic_better_ge_2x,2.470880007148884e+59,19224206.647076525,-4.716151573810342,semantic_better_ge_2x,c0 + c1*x0 + c2*x1 + c3*sin(x2),-3.447806813385009e-13 + -0.31957188584701157*x0 + 0.13692115367429025*x1 + -5.038087988576116e-13*sin(x2),x0;x1;x2,add;mul;sin,12.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Distribution given Variable, Variable, Angle There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""alpha, Variable""; 1 variable with se",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0027_feynman-iii.17.37/result.json,feynman-iii.17.37,1314,anon-node-04,g0027_feynman-iii.17.37,-386244447.82995147,-2285953438.561537,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,8.364560315274625,12.0,8.399751521187802,12.0,8.348956757579618,12.0,7.283848426189658
g0028,feynman-i.18.16,srsd,easy dummy,drsr,ok,completed,not_timeout,False,False,3611.893,7.866023096947565e+17,1.1700448952377046e+21,0.0,similar_within_2x,3.512979738452257e+17,5.0651784120424314e+20,0.0,similar_within_2x,3.661862402979852e+17,4.974819118584257e+20,0.0,similar_within_2x,9.334584297610032e+20,6.327480099123157e+26,0.0,similar_within_2x,c0 + c1*x1**2*x2*x3*sin(x0),0.2739233746429086 + -4.999999999983098e-13*x1**2*x2*x3*sin(x0),x0;x1;x2;x3,add;mul;pow;sin,11.0,4.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Angular momentum given Mass, Distance, Velocity, Angle There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Mass""; 1 variable with ",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-05/drsr/g0028_feynman-i.18.16/result.json,feynman-i.18.16,1314,anon-node-05,g0028_feynman-i.18.16,-4.990587147970032e+20,-6.327777832027053e+26,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
g0029,feynman-ii.34.11,srsd,easy dummy,drsr,ok,completed,not_timeout,False,False,3611.012,2.6513979110131513e+24,322665730.0274932,-3.491247158086315,semantic_better_ge_2x,2.487085614676416e+24,299628612.3774365,-3.5234167169929,semantic_better_ge_2x,1.1137093137724588e+24,131524088.66398731,-3.880994698765342,semantic_better_ge_2x,2.3340201744249515e+22,86639111000.52263,-1.062286012633292,semantic_better_ge_2x,c0 + c1*x0*x3/(2*pi*x2) + c2*x1,0.6317071082430643 + -0.9945229996597038*x0*x3/(2*pi*x2) + -5.000000137077252e-13*x1,x0;x1;x2;x3,add;mul;pi;pow,16.0,4.0,7,x0;x1;x2;x3;x4;x5;x6,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Angular frequency given g-factor, Electric charge, Magnetic field strength, Mass There are 7 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role """,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-02/drsr/g0029_feynman-ii.34.11/result.json,feynman-ii.34.11,1314,anon-node-02,g0029_feynman-ii.34.11,-131540715.39817892,-86698647106.00586,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,8.508752841913685,12.0,8.4765832830071,12.0,8.119005301234658,12.0,10.937713987366708
