dataset_id,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,method_norm,n_expected_seeds,n_observed_rows,n_finished_seeds,n_evaluable_seeds,n_valid_finite_seeds,n_valid_extreme_seeds,n_valid_total_seeds,n_invalid_seeds,n_timeout_seeds,n_not_finished_seeds,n_wrong_dataset_seeds,completion_rate,evaluable_rate,valid_rate,valid_rate_over_expected,invalid_rate,timeout_rate,extreme_error_rate,median_log_train_nmse,median_log_valid_nmse,median_log_id_nmse,median_log_ood_nmse,iqr_log_id_nmse,iqr_log_ood_nmse,median_id_r2,median_ood_r2,median_runtime,p95_runtime,median_complexity,iqr_complexity,median_tree_depth,dominant_run_outcome_class,dominant_failure_reason
g0476,feynman_III_14_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_14_14,feynman_III_14_14,feynman-iii.14.14,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5394675421671715,-0.570517411567389,-0.5877395376500749,-0.08065664043460277,0.03187485548032021,0.011929828352673422,0.4555537221927949,0.07951905131895409,8.346,22.974600000000002,17.0,8.0,7.0,valid_finite_result,none
g0476,feynman_III_14_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_14_14,feynman_III_14_14,feynman-iii.14.14,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.9285898583685475,-4.054195918099171,-3.965933652716686,-2.495972915021962,0.2532795288465186,0.7043046506261357,0.9997720912926189,0.9964624830480766,3604.018,3604.9143999999997,292.0,6.0,8.0,valid_finite_result,none
g0477,feynman_III_15_12,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_12,feynman_III_15_12,feynman-iii.15.12,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.65664988520252,-0.6561743006578575,-0.6582069647078715,-0.5162818997401568,0.7158904389468654,0.7014044345698756,0.45701600143508436,0.40847638835403666,3483.097,3591.3876999999998,14.0,6.0,5.0,valid_finite_result,none
g0477,feynman_III_15_12,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_12,feynman_III_15_12,feynman-iii.15.12,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5911603485741901,-0.5883229889969537,-0.5947445852919466,-0.347606604174572,0.19141183967632724,0.21025015533683672,0.3715808502523156,0.1277371412547127,3602.405,3602.9333,12.0,1.5,6.0,valid_finite_result,none
g0477,feynman_III_15_12,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_12,feynman_III_15_12,feynman-iii.15.12,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5087962770242587,-0.5064941651742367,-0.5119479948690897,-0.26813826677342295,0.0010525193935959631,0.09440362774508834,0.23959318375905791,-0.04740759285925966,7.637,7.947500000000001,23.0,6.5,7.0,valid_finite_result,none
g0477,feynman_III_15_12,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_12,feynman_III_15_12,feynman-iii.15.12,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.673888069354369,-0.6696897770943634,-0.678835164877401,-0.05507393211758257,0.0848183321948508,0.37786798685556516,0.4822038330501581,-0.7107244108934421,3603.194,3607.1234,101.0,43.0,6.0,valid_finite_result,none
g0478,feynman_III_15_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,feynman-iii.15.14,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.267783268080961,-1.2549509911783423,-1.253635043646068,-1.2210822379552646,0.06300280774196532,0.17024513263198493,0.9236132454045126,0.9265887325694256,3604.364,3604.5611000000004,18.0,4.5,5.0,valid_finite_result,none
g0478,feynman_III_15_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,feynman-iii.15.14,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.237782948936389,-1.2420164108629512,-1.2460750229344788,-1.0694109337566367,0.22341287568129475,0.44178773343413724,0.9222718950557218,0.8959040036579584,3602.635,3604.0462,29.0,18.0,7.0,valid_finite_result,none
g0478,feynman_III_15_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,feynman-iii.15.14,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6276435868490884,-0.6269275649665806,-0.6413884870010005,-0.2896713253378182,0.08241063071999566,0.07991014327238166,0.6872015333825053,0.3731355594971406,8.472,19.5042,14.0,1.0,8.0,valid_finite_result,none
g0478,feynman_III_15_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,feynman-iii.15.14,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-5.271007221329806,-5.164537981449482,-5.330659880432734,-2.68018955114507,1.0130426393287415,1.4252890769143418,0.9999936027514875,0.9974493233353926,3603.329,3603.7646,110.0,4.0,8.0,valid_finite_result,none
g0479,feynman_III_15_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,feynman-iii.15.27,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.808520730994326,-4.806505978019074,-4.8082806415669,-4.579758870698647,1.580938834396175,1.6126915629574592,0.9999634237074032,0.9999624156163478,2934.707,3537.1148,22.0,0.0,7.0,valid_finite_result,none
g0479,feynman_III_15_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,feynman-iii.15.27,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.9999999999999503,0.9999999999999656,1300.393,2057.1085,18.0,6.0,4.0,valid_finite_result,none
g0479,feynman_III_15_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,feynman-iii.15.27,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.8888064048674684,-0.8897958900504481,-0.8716701168632014,-0.4992599618200635,0.1495313170594681,0.14691741887407878,0.6839103994628415,0.5476169320823738,8.059,17.6737,18.0,4.5,6.0,valid_finite_result,none
g0479,feynman_III_15_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,feynman-iii.15.27,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.9999999999996992,0.9999999999998174,375.652,596.8846,9.0,9.0,3.0,valid_finite_result,none
g0480,feynman_III_17_37,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,feynman-iii.17.37,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,548.678,910.6013,7.0,0.5,4.0,valid_finite_result,none
g0480,feynman_III_17_37,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,feynman-iii.17.37,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0500712682558595,-1.059463189276278,-1.0490900046362324,-1.0575564034767468,0.12940982561442893,0.143929997959807,0.9073507550607861,0.8035227864539347,3602.36,3603.0746,10.0,2.0,4.0,valid_finite_result,none
g0480,feynman_III_17_37,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,feynman-iii.17.37,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4744097658438864,-0.4725686248835642,-0.47625911416803257,-0.3425997910093629,0.04807741369727869,0.023665204166351705,0.6535243048532955,-0.01922203144330803,7.566,7.983599999999999,10.0,2.5,6.0,valid_finite_result,none
g0480,feynman_III_17_37,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,feynman-iii.17.37,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.688846052914859,-2.7072970209513216,-2.6808597757113812,-1.8197600820297686,4.678518226085219,5.257619089509997,0.9978369223338248,0.9660289858868194,3602.744,3603.0058999999997,93.0,44.0,5.0,valid_finite_result,none
g0481,feynman_III_19_51,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_19_51,feynman_III_19_51,feynman-iii.19.51,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.3249191672126466,-0.2676078537458525,-0.342750527982523,-0.09063120111690122,0.10136432838276754,0.5413450416540594,0.5260081634005251,0.14421142300926937,3604.084,3605.0893,27.0,2.0,7.0,valid_finite_result,none
g0481,feynman_III_19_51,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_19_51,feynman_III_19_51,feynman-iii.19.51,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19691809327506846,0.22065978334071104,0.18519313429310294,0.28953900450038983,0.5146260362401922,1.1725300967908148,-0.5985069333160644,-1.053698523486367,3603.207,3604.872,50.0,18.5,7.0,valid_finite_result,none
g0481,feynman_III_19_51,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_19_51,feynman_III_19_51,feynman-iii.19.51,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.1317153974761306,-0.12025874997838101,-0.130762049946034,-0.01463056828836588,0.020687319086032885,0.005012038043830068,0.22774746948904878,-0.019452788387263498,9.092,9.3098,14.0,7.0,8.0,valid_finite_result,none
g0481,feynman_III_19_51,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_19_51,feynman_III_19_51,feynman-iii.19.51,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.758919057079467,-2.448432631947874,-2.7359580591324635,-1.690201052857076,0.020728225026746205,0.3137153982483125,0.9980832594494411,0.9784822610946721,3604.005,3604.374,287.0,0.0,6.0,valid_finite_result,none
g0482,feynman_III_21_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_21_20,feynman_III_21_20,feynman-iii.21.20,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.3445510968524848,-2.3399612612050835,-2.324591395949263,-3.211334368827019,4.877363351002988,4.795125575704903,0.9896281387826908,0.9992293359570772,2067.555,3450.3770999999997,11.0,2.0,4.0,valid_finite_result,none
g0482,feynman_III_21_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_21_20,feynman_III_21_20,feynman-iii.21.20,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.9999999999999805,0.9999999999999917,2526.926,2636.6234,12.0,4.0,4.0,valid_finite_result,none
g0482,feynman_III_21_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_21_20,feynman_III_21_20,feynman-iii.21.20,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.701111029979864,-0.700180488562167,-0.6923435769918576,-0.3320433661278287,0.06623756323626895,0.08100194443384878,0.5552617161038021,0.4163451494207234,7.973,8.361799999999999,18.0,7.5,7.0,valid_finite_result,none
g0482,feynman_III_21_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_21_20,feynman_III_21_20,feynman-iii.21.20,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.9999999999999832,0.9999999999999988,364.95,533.529,8.0,7.0,3.0,valid_finite_result,none
g0483,feynman_III_4_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_32,feynman_III_4_32,feynman-iii.4.32,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.239690672162845,-3.2191252292999932,-3.234371546329207,-3.1352852089465224,0.5567109138264135,0.539773353175041,0.9988848925039329,0.9990926821346914,3475.988,3591.4957999999997,18.0,6.5,6.0,valid_finite_result,none
g0483,feynman_III_4_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_32,feynman_III_4_32,feynman-iii.4.32,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.4428559706597923,-1.4251076020239237,-1.4033953954401035,-1.0589754691526299,1.0048968095993798,1.3295506301873705,0.9244398369923178,0.8918393715212162,3602.57,3603.0632,22.0,14.5,4.0,valid_finite_result,none
g0483,feynman_III_4_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_32,feynman_III_4_32,feynman-iii.4.32,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.7281103741080535,-0.7412536231391536,-0.7491303123477153,-0.2929872340230391,0.12311245568007456,0.07977114302163846,0.6591541824271142,0.3689592032727428,7.953,8.2212,15.0,12.5,4.0,valid_finite_result,none
g0483,feynman_III_4_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_32,feynman_III_4_32,feynman-iii.4.32,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-6.108141155657296,-6.089373962432946,-6.176863645737944,-4.498820319258176,0.8297572485073967,0.7323179794857562,0.9999987270110441,0.9999607152175909,3603.344,3603.4384999999997,183.0,4.5,7.0,valid_finite_result,none
g0484,feynman_III_4_33,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_33,feynman_III_4_33,feynman-iii.4.33,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.0097940587896725,-3.0052415252075013,-3.000067007293733,-2.742040934402249,0.08942421991056548,0.05625319395096273,0.9963029199284754,0.9968534537621517,3208.727,3222.8075,9.0,1.0,5.0,valid_finite_result,none
g0484,feynman_III_4_33,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_33,feynman_III_4_33,feynman-iii.4.33,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.4465058227123735,-3.438786693058038,-3.4266890380965,-2.4553025828710875,1.5832693160835087,1.481166872380017,0.998615678940411,0.9939106285104352,3602.534,3603.128,19.0,15.5,7.0,valid_finite_result,none
g0484,feynman_III_4_33,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_33,feynman_III_4_33,feynman-iii.4.33,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.8510738627264796,-2.8527872057042094,-2.83596629077868,-2.6267391978153647,0.0002072150693024355,0.0006841538819886139,0.9946053959616329,0.9958966755822989,7.874,8.2016,6.0,0.0,3.0,valid_finite_result,none
g0484,feynman_III_4_33,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_33,feynman_III_4_33,feynman-iii.4.33,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-6.6459345879983776,-6.649583541968698,-6.6636116875824065,-4.902630831911868,0.15595135624113876,0.1337024955225754,0.9999991977417786,0.9999782607668412,3603.102,3603.372,176.0,8.0,5.0,valid_finite_result,none
g0485,feynman_III_7_38,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_7_38,feynman_III_7_38,feynman-iii.7.38,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.7154383281889325,-1.7275677603098778,-1.716324995856468,-1.273219643831921,0.0672298968342595,0.14684083023536987,0.9499820914714503,0.923863099855772,2302.136,3473.4617,18.0,2.0,5.0,valid_finite_result,none
g0485,feynman_III_7_38,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_7_38,feynman_III_7_38,feynman-iii.7.38,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.107637416078369,-11.123603269557767,-11.108702437934761,-10.97507518002672,0.761271083178098,0.7819012322230421,0.9999999999797349,0.9999999999848734,1454.973,2831.5382999999997,13.0,2.0,4.0,valid_finite_result,none
g0485,feynman_III_7_38,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_7_38,feynman_III_7_38,feynman-iii.7.38,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.2392297319596492,-1.2616399076884752,-1.2398331418020017,-1.1750376496167039,0.278909462460583,0.5453324724627018,0.8501635820600264,0.9045497247547227,7.799,9.293000000000001,17.0,7.5,7.0,valid_finite_result,none
g0485,feynman_III_7_38,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_7_38,feynman_III_7_38,feynman-iii.7.38,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.262073189071083,-11.26207431781575,-11.262072067303276,-11.26212682879406,1.877154472860667,2.2799553225773863,0.9999999999857643,0.9999999999921894,115.72,517.4979999999999,12.0,3.5,5.0,valid_finite_result,none
g0486,feynman_III_8_54,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_8_54,feynman_III_8_54,feynman-iii.8.54,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.47074569746624806,-0.46387058264394265,-0.46401145695939633,-0.04906529120037939,0.0007281951603026471,0.011847346893166577,0.020246622288875304,-0.5335569022820112,3279.093,3571.1447999999996,18.0,3.0,9.0,valid_finite_result,none
g0486,feynman_III_8_54,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_8_54,feynman_III_8_54,feynman-iii.8.54,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4711596926023694,-0.46411023441282306,-0.46498198742311686,-0.06747409375085087,0.001795656195234696,0.22654262412889878,0.022433660923916077,-0.46991117780298386,3602.837,3606.1706000000004,27.0,9.0,7.0,valid_finite_result,none
g0486,feynman_III_8_54,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_8_54,feynman_III_8_54,feynman-iii.8.54,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4701202354711899,-0.4627529603557693,-0.4637980362977413,-0.07594850050702383,0.000734293911138495,0.02303725447942856,0.01976503431332377,-0.44150676776722375,8.366,17.6405,14.0,2.0,5.0,valid_finite_result,none
g0486,feynman_III_8_54,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_8_54,feynman_III_8_54,feynman-iii.8.54,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.494556450845401,-0.488439416755478,-0.4893065526127457,-0.17510791423073122,0.010159989307224115,0.06500197290758411,0.0756814397316743,-0.14724790153256584,3602.898,3603.1698,114.0,6.0,9.0,valid_finite_result,none
g0487,feynman_III_9_52,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_9_52,feynman_III_9_52,feynman-iii.9.52,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4922126776384761,-0.49316049028353254,-0.4908644612267473,-0.2553881922278267,0.0007147818589111621,0.004751449162389565,0.33146264312081575,0.2987011575535585,2686.43,3512.7343999999994,13.0,2.5,4.0,valid_finite_result,none
g0487,feynman_III_9_52,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_9_52,feynman_III_9_52,feynman-iii.9.52,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5114098327472316,-0.5068454556842195,-0.5035584687409027,-0.27944255993892614,0.004489420798422072,0.015031818989694301,0.3507205275300249,0.33648804184824677,3603.041,3603.7682,38.0,46.0,4.0,valid_finite_result,none
g0487,feynman_III_9_52,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_9_52,feynman_III_9_52,feynman-iii.9.52,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.42329740647446973,-0.42955861619376906,-0.4200767104006291,-0.17147187149671267,0.010605956668021888,0.02311717342090497,0.21311107876360436,0.14921574747548239,8.743,8.9572,19.0,3.0,8.0,valid_finite_result,none
g0487,feynman_III_9_52,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_9_52,feynman_III_9_52,feynman-iii.9.52,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.287855225063012,-1.2808381566055023,-1.2811021006901555,-0.36940285645102916,0.06949857247789115,0.4767833419913897,0.891635248216974,0.4606279250776184,3603.874,3603.9262,438.0,4.5,8.0,valid_finite_result,none
g0488,feynman_II_10_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_10_9,feynman_II_10_9,feynman-ii.10.9,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,243.839,454.72610000000003,9.0,2.5,5.0,valid_finite_result,none
g0488,feynman_II_10_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_10_9,feynman_II_10_9,feynman-ii.10.9,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.999999999999987,0.9999999999999846,1362.843,1917.8594999999998,11.0,0.0,5.0,valid_finite_result,none
g0488,feynman_II_10_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_10_9,feynman_II_10_9,feynman-ii.10.9,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.028037087830033,-1.0161588721621755,-1.0248194012180867,-0.6027546070897128,0.23788421050830788,0.24063328931094918,0.7374914846264702,0.6168915586018383,7.655,8.269699999999998,8.0,5.0,4.0,valid_finite_result,none
g0488,feynman_II_10_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_10_9,feynman_II_10_9,feynman-ii.10.9,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,281.908,355.1986,13.0,0.5,5.0,valid_finite_result,none
g0489,feynman_II_11_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,feynman-ii.11.20,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.595326319276772,-2.564613713298165,-2.5986781169336424,-2.454136571194162,0.2632751285756698,0.6205625287619003,0.9961504747788016,0.9960569736068667,2923.954,3536.4481,12.0,0.5,3.0,valid_finite_result,none
g0489,feynman_II_11_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,feynman-ii.11.20,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.5573985254998797,-1.6292411532414663,-1.6085737527376969,-0.5843461868077342,5.495759319639775,5.996545088977747,0.9623719654980336,0.7078404624169381,3602.809,3603.5416,19.0,3.5,6.0,valid_finite_result,none
g0489,feynman_II_11_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,feynman-ii.11.20,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4338488303048323,-0.4200041924376544,-0.41764140518389337,-0.16607950062498675,0.05519178993582785,0.033839929875374736,0.4159582667767354,0.234603001769093,8.16,8.9187,18.0,3.0,5.0,valid_finite_result,none
g0489,feynman_II_11_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,feynman-ii.11.20,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.25263211001771,-4.181922036387106,-4.224278757558331,-3.080013771155598,4.082591000077742,4.539292602399102,0.9999088395356419,0.9990668478003594,3603.786,3603.9615000000003,289.0,143.5,6.0,valid_finite_result,none
g0490,feynman_II_11_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_27,feynman_II_11_27,feynman-ii.11.27,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.5022996525410655,-2.4731639531955696,-2.4958906482728676,-1.5634797816044483,0.05011139623203631,0.12823118470120964,0.9939553855600385,0.9662489663642451,2832.935,3178.9751,13.0,1.5,5.0,valid_finite_result,none
g0490,feynman_II_11_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_27,feynman_II_11_27,feynman-ii.11.27,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.589776245304183,-2.574272963740314,-2.577268264417429,-1.7738609292365088,0.1575297272307168,0.2107839645635583,0.9949882316617314,0.9792075373443593,3602.675,3603.3149,43.0,22.0,6.0,valid_finite_result,none
g0490,feynman_II_11_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_27,feynman_II_11_27,feynman-ii.11.27,pyoperon,3,3,3,3,2,0,2,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.9576983253860318,-0.9569550228986823,-0.9608178113495545,-0.4812710319746395,0.15554397862611746,0.12858222902714445,0.7793419153481072,0.5741478587515989,7.978,8.4397,11.5,2.5,5.0,valid_finite_result,none
