dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin
g0564,564,feynman_I_47_23,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_47_23,feynman_I_47_23,feynman-i.47.23,3,target,64000,8000,8000,10000,25,2,np.sqrt(gamma * pr / rho),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-4.458798870061498,-3.8698512514735266,-2.1342149996004878,-1.2724832513225088,0.07403174414652247,0.18934882343857817,0.4390541384752584,19.013624162338846,22.063382204749352,0.15134062079457605,5.582736888569344,11.065561496750911,0.0,0.0007079260205530071,udsr,10.577648328095824,pyoperon,feynman-i.47.23,9ec386dba6c5271b,rational,-4.164325060767512,0.17835670589978747,0.5559776730835432,0.6177047107406638,0.02630808572353591,0.6731933019694674,0.0,0.4820543773939495,0.9349355866276318,0.45068979211522997,medium,0.5889476185879716,one_method_wins,eligible,low,90000,large,simple
g0565,565,feynman_I_48_2,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_48_2,feynman_I_48_2,feynman-i.48.2,3,target,80000,10000,10000,10000,41,7,m * c ** 2 / np.sqrt(1 - v ** 2 / c ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.544720812342741,-3.6571333278386975,-4.408108072994939,-3.9153600543049087,0.3372511810103588,0.3084999902370819,0.39293960328147026,4.37174380228517,1.769161060481489,0.76739375354678,1.8540144043123452,3.6901154663899187,0.0,0.9531744942742717,udsr,1.3017342669103797,pyoperon,feynman-i.48.2,a3fc0df6a6e27d83,rational,-4.100927070090719,0.26943815295319856,0.12772473542586768,0.04951109537066247,0.1334488405224279,0.22074390022771037,0.0,0.10412425687992076,0.8963379389216891,0.09333052180350068,medium,0.8875874845040439,all_good,eligible,low,110000,large,moderate
g0566,566,feynman_I_50_26,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_50_26,feynman_I_50_26,feynman-i.50.26,4,target,64000,8000,8000,10000,57,6,x1 * (np.cos(omega * t) + alpha * np.cos(omega * t) ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.444985400905864,-0.23164496083337288,-0.4472946667201965,-0.24813673418737547,0.05732812801742587,0.19476094653724701,0.5744569743221374,0.01091795757800024,0.0016887869353119928,0.019207760309619456,0.05388111022630785,0.10638302045919215,0.0,1.3854735077216587,imcts,0.018139163531455615,udsr,feynman-i.50.26,4b7bdb4fcc5965a2,trigonometric,-0.3383151808696185,0.20426139908281146,0.00017715050607715013,2.5754000166217864e-05,0.0033282262707486554,0.002312725635498632,0.0,0.0008015230813473403,0.9239579369113008,0.0007405736126284773,hard,0.21334044007249114,all_good,eligible,medium,90000,large,moderate
g0567,567,feynman_I_6_2,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2,feynman_I_6_2,feynman-i.6.2,2,target,80000,10000,10000,10000,64,7,np.exp(-(theta / sigma) ** 2 / 2) / (np.sqrt(2 * np.pi) * sigma),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.823541506469895,-1.8424400859879553,-2.0485400401159786,-1.1377214699249723,0.32382758971771847,0.4599453470815623,1.3417531936548515,2.6093906176577315,2.3999287133090217,0.033771335966126664,2.0196205436666648,3.8682292750604454,0.0,0.38231658599542856,udsr,3.087034151246864,dso,feynman-i.6.2,e61dca5696ee5d0f,exponential_log,-2.332990796228925,0.5170942955071389,0.07617856034809965,0.06717120415585505,0.005861047557507007,0.24083882523003444,0.0,0.07513545723301365,0.7913885243948837,0.059461338629369566,medium,0.9811014204819397,ood_failure,eligible,low,110000,large,moderate
g0568,568,feynman_I_6_2a,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2a,feynman_I_6_2a,feynman-i.6.2a,1,target,64000,8000,8000,10000,44,5,np.exp(-theta ** 2 / 2) / np.sqrt(2 * np.pi),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-7.70800164175945,-7.51207982291191,-7.923490407122424,-7.633000743501353,0.94017012957607,1.0110892515586378,3.461822233650029,18.514120723134887,20.17067125398679,0.0562715136307495,6.064507516510416,9.217682195355065,0.0,0.6944378393436881,udsr,0.0,dso,feynman-i.6.2a,6e6ff52ea2a82147,exponential_log,-7.610040732335681,1.284834173268675,0.541367950155277,0.5647129614974105,0.009774161362037428,0.7316521530395071,0.0,0.46175965858669693,0.46604286630201,0.21519979483038176,easy,0.19592181884754023,all_good,eligible,low,90000,large,simple
g0569,569,feynman_I_6_2b,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_6_2b,feynman_I_6_2b,feynman-i.6.2b,3,target,64000,8000,8000,10000,80,9,np.exp(-(theta - theta1) ** 2 / (2 * sigma ** 2)) / (np.sqrt(2 * np.pi) * sigma),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.198456176520636,-1.1129395215694944,-1.6285459633019168,-0.5423168670338138,0.05801422936347894,0.19201170452298577,0.4280498336419539,1.068468055156051,1.2106331575097673,0.009546829420185282,1.3748824532857384,2.6406489633186245,0.0,0.7082184904476299,udsr,2.297895875851395,dso,feynman-i.6.2b,204252fb1d46804b,exponential_log,-1.6556978490450651,0.1740174944102809,0.031108897308459938,0.0338735409053528,0.0016480474476498856,0.16260523061294924,0.0,0.03925158355327686,0.936774417276593,0.03676987931030443,hard,1.0855166549511417,ood_failure,eligible,low,90000,large,complex
g0570,570,feynman_I_8_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_8_14,feynman_I_8_14,feynman-i.8.14,4,target,80000,10000,10000,10000,40,5,np.sqrt((x2 - x1) ** 2 + (y2 - y1) ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.5980685173748057,-3.427762572978732,-0.8728147719564177,-0.662210001129432,0.06554010900844012,0.04983433170133032,0.11507923131477299,23.539375253713384,24.514969183438684,0.016992298790886654,5.848567368453916,11.613369710343935,0.0,0.00041000003616350014,udsr,11.212142459024724,imcts,feynman-i.8.14,f66162213d087e71,polynomial,-3.5129155451767686,0.056057600745174754,0.6883490729534895,0.6863437611833046,0.0029429247330639047,0.7054496155182257,0.0,0.5521288922096601,0.9867623628616727,0.544820010281002,medium,0.17030594439607372,one_method_wins,eligible,medium,110000,large,simple
g0571,571,feynman_I_9_18,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_I_9_18,feynman_I_9_18,feynman-i.9.18,9,target,64000,8000,8000,10000,64,11,G * m1 * m2 / ((x2 - x1) ** 2 + (y2 - y1) ** 2 + (z2 - z1) ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.3901136970556642,-1.3652455517464268,-1.435826418535345,-0.7722095577309018,0.06718615626527491,0.13776860649525158,0.44134676562794706,3.5742161603276736,1.4601313530898228,0.4661947982173334,1.4965666676471445,2.9774667638774925,0.0,0.6106461393655327,udsr,2.6513055128446017,pyoperon,feynman-i.9.18,803ed8141ba8cc67,rational,-1.8776796244010454,0.15681402697674504,0.10439825363987361,0.04085894235373332,0.08106588570412174,0.17737059602206323,0.0,0.08073696105558702,0.9440647425492129,0.07622091835314859,hard,1.0248681453092374,ood_failure,eligible,high,90000,large,complex
g0572,572,feynman_test_1,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_1,feynman_test_1,srbench1.0/feynman/feynman_test_1,7,target,80000,10000,10000,10000,72,10,(Z_1 * Z_2 * alpha * hbar * c / (4 * E_n * np.sin(theta / 2) ** 2)) ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.830434779979142,-1.2906575173870172,-1.3779737811079897,-0.8656943286346119,0.05539910715263688,0.10025738821672128,0.19486517881169207,2.5131487670939294,1.7812789135104707,0.0654110275462041,1.884755591390235,3.3511010337243765,0.0,0.6422068357190169,udsr,1.897861670782859,pyoperon,srbench1.0/feynman/feynman_test_1,cda6375150609ba6,trigonometric,-1.5605461486830796,0.09015581247955431,0.07336363123954025,0.04985036863836332,0.011363658058567748,0.2244740871110054,0.0,0.06727685737715194,0.9723125401315349,0.0654141320884456,hard,0.5397772625921249,all_good,eligible,high,110000,large,complex
g0573,573,feynman_test_10,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_10,feynman_test_10,srbench1.0/feynman/feynman_test_10,3,target,80000,10000,10000,10000,66,6,np.arccos((np.cos(theta2) - v / c) / (1 - v / c * np.cos(theta2))),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.573571119085878,-2.5972163792766896,-3.0361376413419787,-2.2863989138061243,0.4024338823803429,0.36350157469283184,1.0954983189745113,4.92058461753925,2.5839504882559026,0.3820641613334262,2.2675816778395337,4.4541799629350205,0.0,0.4597403749043517,udsr,2.7272498232925706,imcts,srbench1.0/feynman/feynman_test_10,b7c4b985575850c6,trigonometric,-3.0853937491812835,0.44498707014810357,0.14377750226039546,0.0723234096467963,0.06643432316797446,0.27092684258326943,0.0,0.11269315190104023,0.821945453072455,0.09262762379746352,medium,0.9763547398091883,one_method_wins,eligible,low,110000,large,moderate
g0574,574,feynman_test_11,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_11,feynman_test_11,srbench1.0/feynman/feynman_test_11,4,target,64000,8000,8000,10000,88,10,I_0 * (np.sin(alpha / 2) * np.sin(n * delta / 2) / (alpha / 2 * np.sin(delta / 2))) ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.8489395791416574,-0.9912943569045984,-1.275652794712208,-0.6791899972658777,0.04430796476078602,0.15813316515089465,0.48064145651664747,1.3153166110146841,0.5026676178670406,0.20174435791487505,0.930729740711711,1.78646191680928,0.0,1.0743664106510527,udsr,1.4049433307608683,pyoperon,srbench1.0/feynman/feynman_test_11,cf6bbf13251d774a,trigonometric,-1.420116968023128,0.16824315031584458,0.03832884560768418,0.014052060856063284,0.03507404137354302,0.10871100009980318,0.0,0.034465523478323386,0.9392214150604474,0.03237075773210996,hard,0.857645222237059,all_good,eligible,medium,90000,large,complex
g0575,575,feynman_test_12,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_12,feynman_test_12,srbench1.0/feynman/feynman_test_12,5,target,80000,10000,10000,10000,111,19,q / (4 * np.pi * epsilon * y ** 2) * (4 * np.pi * epsilon * Volt * d - q * d * y ** 3 / (y ** 2 - d ** 2) ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.773377535855424,-3.6632363229934106,-6.04585902414445,-4.659250864492788,0.6841585547820555,0.4541158183197728,1.0301843503613721,5.258268543830619,3.7183597669991713,0.17817527861323545,2.4191748193192595,4.626884624994129,0.0,1.0822615753742224,imcts,0.004215709031726078,pyoperon,srbench1.0/feynman/feynman_test_12,597d8e6ae8f9f602,rational,-4.2183069294244175,0.5245149083565946,0.1536542482710101,0.1040843776985548,0.030975029759055663,0.28932140706486903,0.0,0.12378691425969296,0.7882438861640317,0.09757427835231418,medium,1.1101412128620134,ood_failure,eligible,high,110000,large,complex
g0576,576,feynman_test_13,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_13,feynman_test_13,srbench1.0/feynman/feynman_test_13,5,target,64000,8000,8000,10000,84,12,1 / (4 * np.pi * epsilon) * q / np.sqrt(r ** 2 + d ** 2 - 2 * r * d * np.cos(alpha)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.4184631591893626,-0.5292621198896093,-0.9900409112859629,-0.3346930223145511,0.013773529935276169,0.00551401284782127,0.012551616244679265,0.7560439906458462,0.19660283937047626,0.1831513650888489,0.5659829753802232,1.1268218534813195,0.0,1.2647674737434542,udsr,0.9448329759720853,pyoperon,srbench1.0/feynman/feynman_test_13,a2c368c30f32bd99,trigonometric,-0.9738626395394858,0.007470634375119595,0.021970964192541766,0.00548291933567037,0.03184044482246096,0.06445201958885288,0.0,0.02083012791712868,1.0,0.02083012791712868,hard,0.8892010392997534,all_good,eligible,high,90000,large,complex
g0577,577,feynman_test_14,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_14,feynman_test_14,srbench1.0/feynman/feynman_test_14,5,target,64000,8000,8000,10000,71,11,Ef * np.cos(theta) * (-r + d ** 3 / r ** 2 * (alpha - 1) / (alpha + 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06873849404010934,-0.1740009172603166,-0.14941273345734862,-0.07578952492086379,0.5043923246516289,0.4518759477140326,1.6302031089401554,1.4598350394781183,0.04982947339077615,1.0853445736301044,0.29844216032294996,0.5462962371161301,0.0,1.3583909981262876,udsr,0.39368877794231605,pyoperon,srbench1.0/feynman/feynman_test_14,0dd76927936ac1d7,trigonometric,-0.05263121161010364,0.60766946580397,0.042555791875049355,0.001373587478922302,0.18874519247906388,0.03198817111923795,0.0,0.04688587875767346,0.7530054219396409,0.035305320916932746,hard,-0.24273941130042595,all_good,eligible,high,90000,large,complex
g0578,578,feynman_test_15,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_15,feynman_test_15,srbench1.0/feynman/feynman_test_15,4,target,80000,10000,10000,10000,66,9,np.sqrt(1 - v ** 2 / c ** 2) * omega / (1 + v / c * np.cos(theta)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.87695477462864,-1.0510257342713178,-1.8610984201088767,-0.9483850728469684,0.3861778060335482,0.3327443513434285,0.634751305582562,0.8036331724727143,0.44517152149337913,0.06733556724437441,0.9552996210454762,1.858009824284968,0.0,1.1535265592679196,udsr,1.0554021082822065,imcts,srbench1.0/feynman/feynman_test_15,c0bc188bcf75a7e6,trigonometric,-1.4639902544499788,0.33728356286059347,0.023362876052010536,0.012442296448945836,0.011698363987228835,0.1116923503356585,0.0,0.025455800006984906,0.8675870427206737,0.022085122248148938,hard,0.8259290403573221,all_good,eligible,medium,110000,large,complex
g0579,579,feynman_test_16,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_16,feynman_test_16,srbench1.0/feynman/feynman_test_16,6,target,80000,10000,10000,10000,67,11,np.sqrt((p - q * A_vec) ** 2 * c ** 2 + m ** 2 * c ** 4) + q * Volt,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.1143666612016,-1.4482550924698363,-1.6398039155246902,-1.1453031385168653,0.11474130719924569,0.1446757814545131,0.2326265591578538,1.1972076338447135,0.4786004832510735,0.16344275279994167,0.8974720225225946,1.7550644901872379,0.0,1.086767241391853,udsr,1.4236168207126334,pyoperon,srbench1.0/feynman/feynman_test_16,5a8d95e652f4bbf6,polynomial,-1.7813108768357182,0.12734388585322515,0.034874335996010385,0.01337823395076688,0.028412825540275462,0.10467545313660244,0.0,0.0316178686260736,0.956553324601088,0.030244177351071138,hard,0.6661115687317638,all_good,eligible,high,110000,large,complex
g0580,580,feynman_test_17,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_17,feynman_test_17,srbench1.0/feynman/feynman_test_17,6,target,64000,8000,8000,10000,75,14,1 / (2 * m) * (p ** 2 + m ** 2 * omega ** 2 * x ** 2 * (1 + alpha * x / y)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.626039015570768,-0.986561612372055,-1.388023280895632,-1.0029499949573326,0.3005791465443902,0.3300386862991079,0.5447660914765683,1.1173865143376371,0.37680597328802573,0.2991166314784525,0.9143150921627994,1.6624992838405923,0.0,1.2225273857983705,udsr,0.5492765260222312,pyoperon,srbench1.0/feynman/feynman_test_17,83e32401908ffc9f,rational,-1.3063003139714116,0.30108452212383485,0.03253968852755473,0.01052821126551303,0.05200852044920123,0.10671921928288455,0.0,0.033546964923242356,0.8829271352076886,0.029619525634591193,hard,0.639477403198713,all_good,eligible,high,90000,large,complex
g0581,581,feynman_test_18,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_18,feynman_test_18,srbench1.0/feynman/feynman_test_18,5,target,64000,8000,8000,10000,56,10,3 / (8 * np.pi * G) * (c ** 2 * k_f / r ** 2 + H_G ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.3583210271508932,-0.5516887419837625,-0.9970476925418451,-0.36380917639415644,0.06955141469995071,0.068898379476891,0.2133238218180551,0.5859031301954314,0.21722209327589903,0.09215096747520266,0.6068250563004519,1.2061863571036502,0.0,1.2529634028096628,udsr,0.9676566764851569,pyoperon,srbench1.0/feynman/feynman_test_18,c2ee04583295ce12,rational,-0.9550048845673279,0.08413439909435758,0.016994600398292897,0.006060213154411638,0.01601412925164632,0.06940786576841325,0.0,0.017412090708034858,0.9748642386393263,0.01697442455120729,hard,0.8066322851671307,all_good,eligible,high,90000,large,complex
g0582,582,feynman_test_19,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_19,feynman_test_19,srbench1.0/feynman/feynman_test_19,6,target,80000,10000,10000,10000,84,16,-1 / (8 * np.pi * G) * (c ** 4 * k_f / r ** 2 + H_G ** 2 * c ** 2 * (1 - 2 * alpha)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.268333927896438,-0.39020332156600057,-1.1593604352286089,-0.34269059189522955,0.12813027481631703,0.0498692994046862,0.1016066522351311,0.5324702803877163,0.07522885204423586,0.20830115174200076,0.3832516846502466,0.7640126351698369,0.0,1.346045566329543,udsr,0.473295675730476,pyoperon,srbench1.0/feynman/feynman_test_19,04ba7e0985877249,rational,-0.8292686247312193,0.06589510517216411,0.015431770055818259,0.002084714290967375,0.03621436483324294,0.04227910017225771,0.0,0.015790834263587183,0.9825935168182417,0.015515971372552121,hard,0.8781306063304375,all_good,eligible,high,110000,large,complex
g0583,583,feynman_test_2,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_2,feynman_test_2,srbench1.0/feynman/feynman_test_2,6,target,80000,10000,10000,10000,97,14,m * k_G / L ** 2 * (1 + np.sqrt(1 + 2 * E_n * L ** 2 / (m * k_G ** 2)) * np.cos(theta1 - theta2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.3537294928549222,-0.2082800017746495,-0.4209811816661726,-0.22082423581817123,0.1465095152776562,0.2049873284194812,0.36940044324269045,0.06221760595051505,0.014200930558905419,0.045972291167460023,0.17344836727884086,0.332319176871344,0.0,1.3793886975040202,pyoperon,0.11920478381912197,imcts,srbench1.0/feynman/feynman_test_2,248fbe84756c852c,trigonometric,-0.28100474731478586,0.18517692307186182,0.0016775879209512817,0.00037606653844888545,0.007982974190195892,0.016821215915944175,0.0,0.0035983467809138597,0.932045378487533,0.0033538224873462543,hard,0.14544949108027272,all_good,eligible,high,110000,large,complex
g0584,584,feynman_test_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_20,feynman_test_20,srbench1.0/feynman/feynman_test_20,7,target,64000,8000,8000,10000,140,19,1 / (4 * np.pi) * alpha ** 2 * h ** 2 / (m ** 2 * c ** 2) * (omega_0 / omega) ** 2 * (omega_0 / omega + omega / omega_0 - np.sin(beta) ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.6302178773112582,0.38661367773859484,-0.35776532085379703,-0.022885626134218885,0.11856601454689701,1.0210812833904648,3.94585929540496,0.4423537381310802,1.8985411486111536,1.6829129750984528,1.8674993204123786,3.720889704235474,0.0,1.0251268410126668,udsr,1.020282839488185,imcts,srbench1.0/feynman/feynman_test_20,72db4f5af6e4ab48,trigonometric,-0.12180209978633175,1.2213175753465575,0.012795996985424518,0.0531334536522981,0.2926711790108759,0.22238018242563684,0.0,0.089214002817398,0.49295933885915166,0.04397887584584301,hard,1.016831555049853,ood_failure,eligible,high,90000,large,complex
g0585,585,feynman_test_3,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_3,feynman_test_3,srbench1.0/feynman/feynman_test_3,4,target,64000,8000,8000,10000,60,7,d * (1 - alpha ** 2) / (1 + alpha * np.cos(theta1 - theta2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.897982693429302,-1.6772829063993875,-2.145054494639832,-1.0224518151752093,0.19269683006453064,0.11680044014181706,0.3278178633040527,2.189059522638893,1.3353776282255376,0.11298557944132719,1.3472073586067317,2.693060425347973,0.0,0.6486636561801473,udsr,2.654160957324107,pyoperon,srbench1.0/feynman/feynman_test_3,37e4df1e8aad47f7,trigonometric,-2.2876327999143444,0.15082311473044352,0.06388450918771814,0.037366112081627316,0.01963757653779215,0.1592470884922818,0.0,0.054308062774167914,0.9466035155683149,0.05140820314573208,medium,1.2206997870299143,ood_failure,eligible,medium,90000,large,moderate
g0586,586,feynman_test_4,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_4,feynman_test_4,srbench1.0/feynman/feynman_test_4,5,target,80000,10000,10000,10000,54,9,np.sqrt(2 / m * (E_n - U - L ** 2 / (2 * m * r ** 2))),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.274657820883861,-1.8192142598819283,-2.5825698277377866,-1.51852899887583,0.16208586086301335,0.14553690313286177,0.40733765228572016,1.6049878199507657,0.2857869850471901,0.5416853204090449,0.6288280848835838,1.2499895509525845,0.0,1.2029486706697312,udsr,1.2148653692666143,imcts,srbench1.0/feynman/feynman_test_4,65bde7b872c4efa0,rational,-2.5469360403828945,0.17209946388289143,0.04680129198282124,0.0079798795198285,0.0941948044576861,0.07207774993409648,0.0,0.04051040568798997,0.9375872223975087,0.03798203874719875,medium,1.4554435610019325,ood_failure,eligible,high,110000,large,complex
g0587,587,feynman_test_5,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_5,feynman_test_5,srbench1.0/feynman/feynman_test_5,4,target,64000,8000,8000,10000,49,7,2 * np.pi * d ** (3 / 2) / np.sqrt(G * (m1 + m2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.9431540378276746,-2.0984852779522374,-1.956173820240074,-1.2334975827267298,0.16659158190639994,0.17689127689870493,0.4352912019005153,3.320971178620459,2.5032621559744745,0.061899459921299894,1.89354890062927,3.744924611118971,0.0,0.3397379979830128,udsr,3.539177910801148,pyoperon,srbench1.0/feynman/feynman_test_5,e36bec9166cc53c6,rational,-2.520819657889956,0.19113306752086504,0.09699121952292626,0.07006431357647926,0.010752944492062889,0.22554108191185993,0.0,0.08263648644978736,0.9295213390418979,0.07681237753852399,medium,0.8446687598754372,one_method_wins,eligible,medium,90000,large,moderate
g0588,588,feynman_test_6,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_6,feynman_test_6,srbench1.0/feynman/feynman_test_6,7,target,64000,8000,8000,10000,78,12,np.sqrt(1 + 2 * epsilon ** 2 * E_n * L ** 2 / (m * (Z_1 * Z_2 * q ** 2) ** 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.9120626451174714,0.5559195337905393,-1.3925282890159139,-0.1045647588769257,0.14970044581047232,0.7439020607752708,2.0610867057886373,1.149129031835268,3.3497950408868653,2.348012977578465,2.448764032189497,4.8226537091734425,0.0,0.9773019610060003,udsr,0.9780467364434644,imcts,srbench1.0/feynman/feynman_test_6,14c54672ab127ab9,rational,-0.6780715556634661,0.7397182546299302,0.033468109333675895,0.09376537492732721,0.4083419101442507,0.2929118114775525,0.0,0.13507418716074393,0.697047015524424,0.09415305903478403,hard,2.4679821789080107,ood_failure,eligible,high,90000,large,complex
g0589,589,feynman_test_7,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_7,feynman_test_7,srbench1.0/feynman/feynman_test_7,5,target,80000,10000,10000,10000,58,9,np.sqrt(8 * np.pi * G * rho / 3 - alpha * c ** 2 / d ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.048996690805242,-2.6982166989373675,-3.326691225239113,-2.182223292842224,0.1967611151480595,0.1494858813103228,0.40337849418263794,2.7736180285192367,1.4488453561803334,0.2132893985386168,1.5588644887203698,3.072894033026089,0.0,0.6291304251652957,udsr,2.501181412081356,pyoperon,srbench1.0/feynman/feynman_test_7,a6002ac9539884a0,rational,-3.3736066948713046,0.1798222743902686,0.08098196465245608,0.04054295923018938,0.03708189475639255,0.18492991747690524,0.0,0.06658899932007531,0.9343145216565039,0.06221506904732142,medium,1.3507799918678747,ood_failure,eligible,high,110000,large,complex
g0590,590,feynman_test_8,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_test_8,feynman_test_8,srbench1.0/feynman/feynman_test_8,4,target,80000,10000,10000,10000,52,7,E_n / (1 + E_n / (m * c ** 2) * (1 - np.cos(theta))),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.517500601656251,-1.7197261660483256,-1.8663391860364777,-1.2250133170593844,0.12447899790461708,0.2792865544869986,0.6481251756289539,1.570517424886154,0.8669509849978255,0.10505486748011728,1.1277309531719297,2.229736607128043,0.0,0.8584090293936594,udsr,2.0657060527181788,pyoperon,srbench1.0/feynman/feynman_test_8,60cbc45de4fab11c,trigonometric,-2.1186133838522885,0.26623545650151365,0.045793084868322835,0.024251194979900356,0.018258308386325077,0.13261545560604013,0.0,0.04051578976543089,0.8976951478083542,0.03637082788205069,medium,0.7977744356079255,all_good,eligible,medium,110000,large,moderate
