host_label,method,seed,dataset_dir,dataset_name,result_status,result_path,formatted_formula,raw_equation_kind,normalization_mode,artifact_valid,ast_node_count,tree_depth,operator_set,canonical_validation_errors
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO16,PO16,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO16/experiments/PO16_pysr_seed1314_20260416-081130/result.json,-0.130179244891912*x2*sin(x0) - 3.10626062222252*cube(x0) + 0.88908917*sin(x1) - 0.130179244891912*sin(x2) - 9.4065723094917e-9,prefix_expression,pysr_direct,True,19,4,"['add', 'cube', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO17,PO17,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO17/experiments/PO17_pysr_seed1314_20260416-081130/result.json,-2.507136*x0 - 0.263448820669754*x2*sin(x0) - 0.526869408903505*x2 + 0.460770015015473*sin(x1),prefix_expression,pysr_direct,True,16,4,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO18,PO18,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO18/experiments/PO18_pysr_seed1314_20260416-081130/result.json,-1.8126476*x0 - 0.58365603210684*x2*sin(x0),prefix_expression,pysr_direct,True,9,4,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO19,PO19,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO19/experiments/PO19_pysr_seed1314_20260416-081130/result.json,-0.59743816*x2 - 0.59743816*(x0 + sin(1.0477682*sin(3.1259243*x0)))/cos(0.9430562*x0**2),prefix_expression,pysr_direct,True,23,8,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO2,PO2,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO2/experiments/PO2_pysr_seed1314_20260416-081130/result.json,(-0.28722522*x2 - sin(x0))*(0.06912808*x0 + 0.06912808*x1 + 0.5310786*sin(x2*(-x0 + x2)) + 2.3221412),prefix_expression,pysr_direct,True,27,8,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO20,PO20,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO20/experiments/PO20_pysr_seed1314_20260416-081130/result.json,-3.7158897*x0 - (x2 + 0.00060906296)*(0.62067515*x2 + sin(sin(sin(0.080703355/x2))) + 1.53770878100164),prefix_expression,pysr_direct,True,22,9,"['add', 'mul', 'pow', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO21,PO21,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO21/experiments/PO21_pysr_seed1314_20260416-081130/result.json,-0.263896452655952*x2*sin(x0) + 0.7675183*sin(x1),prefix_expression,pysr_direct,True,10,4,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO22,PO22,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO22/experiments/PO22_pysr_seed1314_20260416-081130/result.json,-x2*(cos(1.4550634359641*x0) + 0.6178437) + (cube(square(x2)) - 1.1604741)*cube(x0) + 6.058077e-5,prefix_expression,pysr_direct,True,19,6,"['add', 'cos', 'cube', 'mul', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO23,PO23,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO23/experiments/PO23_pysr_seed1314_20260416-081130/result.json,0.10068144*sin(x1) - 2.6838758 + 58.87162/(x1 + (x0 + 1.9207666)*exp(x0 - x2) + 17.423847),prefix_expression,pysr_direct,True,23,9,"['add', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO24,PO24,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO24/experiments/PO24_pysr_seed1314_20260416-081130/result.json,-0.651182620357695*x1*(x1 + 2.332265)*sin(sin(sin(0.54628414*x1))) + 0.78836995*sin(x0) - 0.131643125852629,prefix_expression,pysr_direct,True,18,7,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO25,PO25,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO25/experiments/PO25_pysr_seed1314_20260416-081130/result.json,0.93843055*sin(x0) - 0.86697413114247*sin(x1),prefix_expression,pysr_direct,True,9,4,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO26,PO26,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO26/experiments/PO26_pysr_seed1314_20260416-081130/result.json,-x2/(-1.3305683*x2 + 1.3305683*cos(x2)) - 2.424139*cube(x0) + 0.346452208130471*sin(x1) - 0.028225854,prefix_expression,pysr_direct,True,23,7,"['add', 'cos', 'cube', 'mul', 'pow', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO27,PO27,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO27/experiments/PO27_pysr_seed1314_20260416-081130/result.json,0.66862094*sin(x0) - 0.66862094*sin(1.5591564*sin(sin(x1)))/cos(x1*sin(1.7600044*x1)),prefix_expression,pysr_direct,True,22,8,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO28,PO28,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO28/experiments/PO28_pysr_seed1314_20260416-081130/result.json,-x0*(3.4302068*x0**2 - 0.052096017*cube(square(cos(sin(x2)))) + 6.9568024) - 1.8989023*x2,prefix_expression,pysr_direct,True,21,9,"['add', 'cos', 'cube', 'mul', 'pow', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO29,PO29,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO29/experiments/PO29_pysr_seed1314_20260416-081130/result.json,(x0 + 0.2350808*x2)*(-0.73609554166805*(x0 + 0.027254794)*(x0 - x2) - 0.73609554166805*square(square(sin(x0))) - 1.824046),prefix_expression,pysr_direct,True,24,7,"['add', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO3,PO3,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO3/experiments/PO3_pysr_seed1314_20260416-081130/result.json,-x1 + 0.10625691*sin(x0) - 0.45317668*sin(x1),prefix_expression,pysr_direct,True,12,4,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO30,PO30,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO30/experiments/PO30_pysr_seed1314_20260416-081130/result.json,-0.19593225*x2*(0.45108715*square(x2) + sin(x0)) - 3.9977162*cube(x0) - 0.19593225*sin(x2),prefix_expression,pysr_direct,True,19,6,"['add', 'cube', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO31,PO31,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO31/experiments/PO31_pysr_seed1314_20260416-081130/result.json,-12.190963*x0 + (0.012343784*cos(6.00225684857506*sin(x0*x2)) + 10.4394076246048)*sin(x0),prefix_expression,pysr_direct,True,18,9,"['add', 'cos', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO32,PO32,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO32/experiments/PO32_pysr_seed1314_20260416-081130/result.json,-2.9376996*cube(x0) + 0.5698239*sin(1.0006156*x1) - 0.4590328*sin(sin(sin(sin(x2)))),prefix_expression,pysr_direct,True,18,7,"['add', 'cube', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO33,PO33,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO33/experiments/PO33_pysr_seed1314_20260416-081130/result.json,(-0.016052112*x2 - 2.3126757)*(1.8404317*x0 + x2 - 0.18683435*cube(x2)) - sin(sin(x0)),prefix_expression,pysr_direct,True,21,6,"['add', 'cube', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO34,PO34,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO34/experiments/PO34_pysr_seed1314_20260416-081130/result.json,(-2.3537688*x0 - sin(1.6841022*x2))*(-0.031141324*x2*cos(2.8026595*x0*x2) + 1.0411483),prefix_expression,pysr_direct,True,21,6,"['add', 'cos', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO35,PO35,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO35/experiments/PO35_pysr_seed1314_20260416-081130/result.json,-0.101434994341646*x0*square(sin(sin(x2))) - 3.49176800857941*x0 + 0.101434994341646*sin(x1) - 0.8879423*sin(x2),prefix_expression,pysr_direct,True,19,6,"['add', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO36,PO36,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO36/experiments/PO36_pysr_seed1314_20260416-081130/result.json,-0.37294760292391*x2*exp(-x0) + 0.15606262*sin(x1),prefix_expression,pysr_direct,True,12,5,"['add', 'exp', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO37,PO37,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO37/experiments/PO37_pysr_seed1314_20260416-081130/result.json,x0*square(-sin(x0 - x2 + 0.42962536))*exp(cos(x0*x1))*sin(x1 - 0.23788813) - x0,prefix_expression,pysr_direct,True,25,8,"['add', 'cos', 'exp', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO38,PO38,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO38/experiments/PO38_pysr_seed1314_20260416-081130/result.json,-x0 - square(sin(cos(x0)))*sin(0.47060925*x2) - 0.5085429*sin(sin(3.471813*sin(x0))),prefix_expression,pysr_direct,True,22,7,"['add', 'cos', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO39,PO39,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO39/experiments/PO39_pysr_seed1314_20260416-081130/result.json,-0.38515213*x2*cos(1.2840929*x2)*cos(sin(0.12519284*x0 + 0.19454004)) + 0.38515213*sin(x1) - 6.736864e-5,prefix_expression,pysr_direct,True,20,7,"['add', 'cos', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO4,PO4,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO4/experiments/PO4_pysr_seed1314_20260416-091134/result.json,-2.24748*x0 + 0.35090685*x2*(0.007528442 - 0.215087*sin(0.3573684*x2*(x0 + x2))) + 0.35090685*sin(x1),prefix_expression,pysr_direct,True,22,8,"['add', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO40,PO40,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO40/experiments/PO40_pysr_seed1314_20260416-091134/result.json,-27.81016*x0 + 20.661016*sin(x0) + 0.50508827*sin(x1) - cos(x0*cos(0.47482672*x2)),prefix_expression,pysr_direct,True,21,7,"['add', 'cos', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO41,PO41,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO41/experiments/PO41_pysr_seed1314_20260416-091134/result.json,(-0.5043496*x2 - sin(1.023734*x0))*(x0*square(x0*x2) + cos(sin(1.8589025*sin(x0)))),prefix_expression,pysr_direct,True,24,7,"['add', 'cos', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO42,PO42,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO42/experiments/PO42_pysr_seed1314_20260416-091134/result.json,x2*(-0.6576174*square(square(x2)) - 0.6576174*sin(x0) - 1.31590004576184) + 0.38367164*sin(x1),prefix_expression,pysr_direct,True,18,7,"['add', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO43,PO43,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO43/experiments/PO43_pysr_seed1314_20260416-091134/result.json,-1.48633917163093*x2 + 0.257565931325808*square(x2) + 0.257565931325808*sin(x1) + 1.6223947*sin(x0*(-x0*x2 - 2.1663294)),prefix_expression,pysr_direct,True,23,7,"['add', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO5,PO5,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO5/experiments/PO5_pysr_seed1314_20260416-091134/result.json,0.135581172333453*x0*x2*(sin(square(x1)) + cos(x0)) + 1.2944547*x0*(-square(x0) - 2.0304565) - 1.2944547*x2,prefix_expression,pysr_direct,True,23,6,"['add', 'cos', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO6,PO6,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO6/experiments/PO6_pysr_seed1314_20260416-091134/result.json,-0.6822099*x2 - cube(1.0453221*x0 + 0.01066932) - square(sin(x2*(x2 + 1.2788186))) - 0.0011436112,prefix_expression,pysr_direct,True,22,7,"['add', 'cube', 'mul', 'sin', 'square']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO7,PO7,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO7/experiments/PO7_pysr_seed1314_20260416-091134/result.json,-1.2820604*cube(x0) - 0.046621926*exp(x2) - 0.7229758 - 0.034674432/(cos(x2) - 1.0688529),prefix_expression,pysr_direct,True,18,6,"['add', 'cos', 'cube', 'exp', 'mul', 'pow']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO8,PO8,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO8/experiments/PO8_pysr_seed1314_20260416-091134/result.json,-1.08800993390632*cube(x0) + 0.328450058298243*cube(cos(2.4604871*sin(x2))) - 0.540352330671231,prefix_expression,pysr_direct,True,14,7,"['add', 'cos', 'cube', 'mul', 'sin']",[]
anon-node-02,pysr,1314,sim-datasets-data/llm-srbench/phys_osc/PO9,PO9,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-02/pysr/pysr/PO9/experiments/PO9_pysr_seed1314_20260416-091135/result.json,-3.9284008*x0 - 3.9284008*x2*(0.108957715*x0*(-x0 + 0.14671701*sin(x2)) + 0.10827293) + 0.308564765465736*sin(x1),prefix_expression,pysr_direct,True,24,8,"['add', 'mul', 'sin']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-1,Nguyen-1,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-1/experiments/Nguyen-1_pysr_seed1314_20260416-101221/result.json,x0**2 + x0*square(x0) + x0,plain_expression,pysr_direct,True,9,4,"['add', 'mul', 'pow', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-10,Nguyen-10,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-10/experiments/Nguyen-10_pysr_seed1314_20260416-101222/result.json,square(1.4142135)*sin(x0)*cos(x1),prefix_expression,pysr_direct,True,7,3,"['cos', 'mul', 'sin', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-11,Nguyen-11,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-11/experiments/Nguyen-11_pysr_seed1314_20260416-101221/result.json,exp(x1*log(x0)) - 7.01184e-8*sin(x0*log(x0)) - 4.5656634e-10,prefix_expression,pysr_direct,True,14,6,"['add', 'exp', 'log', 'mul', 'sin']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-12,Nguyen-12,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-12/experiments/Nguyen-12_pysr_seed1314_20260416-101223/result.json,x0**3*(x0 - 1.0) + 0.5*x1**2 - x1,plain_expression,pysr_direct,True,16,4,"['add', 'mul', 'pow']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-2,Nguyen-2,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-2/experiments/Nguyen-2_pysr_seed1314_20260416-101226/result.json,(x0 + square(x0))*(0.99999964*square(x0) + 1.0000001),plain_expression,pysr_direct,True,11,5,"['add', 'mul', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-3,Nguyen-3,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-3/experiments/Nguyen-3_pysr_seed1314_20260416-101220/result.json,x0 + (x0 + cube(x0))*(x0**2 + x0),plain_expression,pysr_direct,True,12,5,"['add', 'cube', 'mul', 'pow']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-4,Nguyen-4,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-4/experiments/Nguyen-4_pysr_seed1314_20260416-101224/result.json,(x0 + square(x0**2))*(x0**2 + x0 + 1.0),plain_expression,pysr_direct,True,13,5,"['add', 'mul', 'pow', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-5,Nguyen-5,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-5/experiments/Nguyen-5_pysr_seed1314_20260416-101227/result.json,sin(x0**2)*cos(x0) - 1.0,prefix_expression,pysr_direct,True,9,5,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-6,Nguyen-6,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-6/experiments/Nguyen-6_pysr_seed1314_20260416-101225/result.json,sin(x0) + sin(x0 + square(x0)),prefix_expression,pysr_direct,True,8,5,"['add', 'sin', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-7,Nguyen-7,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-7/experiments/Nguyen-7_pysr_seed1314_20260416-101229/result.json,0.81221443*x0*(x0 - 0.045079786) + x0*square(0.9893542)*cos(0.90153795*x0) + 0.0034946804,prefix_expression,pysr_direct,True,16,5,"['add', 'cos', 'mul', 'square']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-8,Nguyen-8,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-8/experiments/Nguyen-8_pysr_seed1314_20260416-101224/result.json,(x0 + 0.08724796)*(0.0067594317*sin(x0) + 2.5347104/log(cube(x0 + 1.5200757))),prefix_expression,pysr_direct,True,18,8,"['add', 'cube', 'log', 'mul', 'pow', 'sin']",[]
anon-node-04,pysr,1314,sim-datasets-data/nguyen/Nguyen-9,Nguyen-9,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-04/pysr/pysr/Nguyen-9/experiments/Nguyen-9_pysr_seed1314_20260416-101226/result.json,sin(x0) + sin(x1**2),prefix_expression,pysr_direct,True,7,4,"['add', 'pow', 'sin']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_10_19,feynman_III_10_19,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_10_19/experiments/feynman_III_10_19_pysr_seed1314_20260416-101141/result.json,0.56020474*x0*(x1 + x2 + x3 + 0.7266617) + 0.56020474*exp(cos(x2 + sin(x3))) - 0.495539802677534,prefix_expression,pysr_direct,True,18,7,"['add', 'cos', 'exp', 'mul', 'sin']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_12_43,feynman_III_12_43,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_12_43/experiments/feynman_III_12_43_pysr_seed1314_20260416-101141/result.json,0.15915494835103*x0*x1,plain_expression,pysr_direct,True,4,2,['mul'],[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_13_18,feynman_III_13_18,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_13_18/experiments/feynman_III_13_18_pysr_seed1314_20260416-101141/result.json,12.566371*x1*x2*(x0*x1 + 7.339901e-8)/x3,plain_expression,pysr_direct,True,12,4,"['add', 'mul', 'pow']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_14_14,feynman_III_14_14,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_14_14/experiments/feynman_III_14_14_pysr_seed1314_20260416-101141/result.json,1.0388275*x0*x1*((x2 + cos(x3*x4))*cos(x1) + square(x1*x2/(x3*x4))),prefix_expression,pysr_direct,True,24,7,"['add', 'cos', 'mul', 'pow', 'square']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_15_12,feynman_III_15_12,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_15_12/experiments/feynman_III_15_12_pysr_seed1314_20260416-101141/result.json,-2.0*x0*cos(x1*x2) + 2.0*x0 + 3.5491539e-9,prefix_expression,pysr_direct,True,12,5,"['add', 'cos', 'mul']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_15_14/experiments/feynman_III_15_14_pysr_seed1314_20260416-101141/result.json,0.012665148*x0**2/(x1*square(x2)),plain_expression,pysr_direct,True,12,4,"['mul', 'pow', 'square']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_15_27/experiments/feynman_III_15_27_pysr_seed1314_20260416-101142/result.json,6.28318525465689*x0/(x1*x2),plain_expression,pysr_direct,True,9,3,"['mul', 'pow']",[]
anon-node-03,pysr,1314,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_pysr_seed1314_20260416-080941/anon-node-03/pysr/pysr/feynman_III_17_37/experiments/feynman_III_17_37_pysr_seed1314_20260416-101142/result.json,x0*(x1*cos(x2) + 1.0),prefix_expression,pysr_direct,True,8,5,"['add', 'cos', 'mul']",[]
