dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin,compatibility_score,selection_info_score,selection_disc_score,selection_stability_score,selection_score_simple,selected_core50,selected_core60,selected_core70,selected_core80,first_core_size
g0479,479,feynman_III_15_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,feynman-iii.15.27,3,target,64000,8000,8000,10000,27,4,2 * np.pi * alpha / (n * d),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-7.419987689607526,-7.269754708129677,-8.40414032078345,-8.289879435349324,0.4326175378639108,0.4399022454578845,1.6126915629574592,22.913625566247603,24.456529439431264,0.0251579321112807,6.987076873973527,11.500740038179936,0.0,0.6957315917766878,udsr,0.0,pyoperon,feynman-iii.15.27,b540a11524ef9566,rational,-7.344871198868601,0.5850227183474278,0.6700468374956243,0.6847075767151832,0.004363049184748,0.8435982567283253,0.0,0.5591783280243273,0.7626024497459787,0.4264307627962124,easy,0.1502329814778482,all_good,eligible,low,90000,large,simple,0.2971120725438173,0.43636013282070557,0.5721987032248012,0.7626024497459787,0.5777126578253702,False,False,False,False,
g0480,480,feynman_III_17_37,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_17_37,feynman_III_17_37,feynman-iii.17.37,3,target,64000,8000,8000,10000,34,3,beta * (1 + alpha * np.cos(theta)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.051552223628912,-3.8049790691289695,-1.8649748901738068,-1.4386582427532577,1.2140013663492315,1.356303572909039,5.257619089509997,21.713530008878383,22.65896601336127,0.1290589737387296,5.955734050920822,11.657400208990635,0.0,0.0007446436601457,dso,10.180239917970232,pyoperon,feynman-iii.17.37,12459581a04f1f8b,trigonometric,-3.9282656463789407,1.8368455203354608,0.634945850786605,0.6343797491698485,0.0224329776252119,0.7184533994076192,0.0,0.5194742465693024,0.2321166366136253,0.1205786149210635,medium,0.2465731544999423,one_method_wins,eligible,low,90000,large,simple,0.11625816315292338,0.12338626809491363,0.5315701187773926,0.2321166366136253,0.2430786672129585,False,False,False,False,
g0481,481,feynman_III_19_51,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_19_51,feynman_III_19_51,feynman-iii.19.51,5,target,80000,10000,10000,10000,88,15,-(m * q ** 4) / (2 * (4 * np.pi * epsilon) ** 2 * (h / (2 * np.pi)) ** 2) * (1 / n ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.7560693756919794,-0.3764809544404883,-0.2367562889642784,-0.0526308847026335,0.1643514771839347,0.5081506436842542,1.1725300967908148,1.3419440082556324,0.5955222165312233,0.1512992436554396,1.002536800816822,1.9797400573574655,0.0,1.0194313855823105,udsr,1.5995698517401746,imcts,feynman-iii.19.51,89dbacc8c6bc3c80,rational,-0.5662751650662339,0.4706365722686516,0.0391076568539312,0.0166517856616459,0.0263008896268312,0.1174241884699657,0.0,0.0352033571714732,0.8110759458488688,0.0285525962149082,hard,0.3795884212514911,all_good,eligible,high,110000,large,complex,0.12656334698781593,0.029217438711539364,0.03602306154075436,0.8110759458488688,0.30422904077544766,False,False,False,False,
g0482,482,feynman_III_21_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_21_20,feynman_III_21_20,feynman-iii.21.20,4,target,64000,8000,8000,10000,24,4,-rho_c_0 * q * A_vec / m,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.754233743235281,-6.885844433738712,-7.162295697974631,-7.60566718441351,1.2359002285598144,1.219031880034688,4.795125575704903,27.851092738422743,27.19087674069938,0.211710961619396,7.2987559221315825,11.667956633872173,0.0,0.6939475100248504,udsr,0.0,pyoperon,feynman-iii.21.20,55e1534686062008,rational,-6.820039088486996,1.6938179128668187,0.8144603123414594,0.7612632951012305,0.0368073812218663,0.8814179119775287,0.0,0.6451661609859742,0.2927275445854895,0.1888579061550709,easy,-0.1316106905034315,all_good,eligible,medium,90000,large,simple,0.04459616502033703,0.19325543137104803,0.660188748703861,0.2927275445854895,0.3214573344626651,False,False,False,False,
g0483,483,feynman_III_4_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_32,feynman_III_4_32,feynman-iii.4.32,4,target,64000,8000,8000,10000,52,7,1 / (np.exp(h / (2 * np.pi) * omega / (kb * T)) - 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.8909402249637424,-2.246517057845092,-2.3188834708846557,-2.097130339049576,0.6286193569033162,0.6703532764674516,1.3295506301873703,4.428844280327511,2.7723281513051767,0.3728035570124131,2.4489681659165505,4.205833085235136,0.0,0.6649668296498321,udsr,1.3635351103116533,pyoperon,feynman-iii.4.32,aa9e67af1ec9a343,exponential_log,-2.5687286414044173,0.659775308005118,0.1293948383677005,0.0775975704368077,0.0648237670582852,0.2929365814042688,0.0,0.1114645662807475,0.7309244932130476,0.0814721816199675,medium,0.6444231671186507,all_good,eligible,medium,90000,large,moderate,0.0,0.08336924794018973,0.1140600003342473,0.7309244932130476,0.3161517342645015,False,False,False,False,
g0484,484,feynman_III_4_33,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_4_33,feynman_III_4_33,feynman-iii.4.33,4,target,64000,8000,8000,10000,74,10,h / (2 * np.pi) * omega / (np.exp(h / (2 * np.pi) * omega / (kb * T)) - 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.98158350593783,-3.1816783867501424,-3.2133780226951165,-2.684390066108807,0.4572130268261288,0.4179516789338859,1.481166872380017,2.4442491195890503,0.9976344299729,0.3989014628361354,1.2428810806182042,2.44732824904078,0.0,0.7982207818192089,udsr,2.1605898975096185,imcts,feynman-iii.4.33,00763c936c533b3c,exponential_log,-3.581630946343986,0.5548566514147837,0.0713484203703104,0.0279100443903576,0.0693625790210331,0.1465879640170369,0.0,0.0598036459210924,0.7753859447584954,0.0463709064925288,medium,0.7999051191876876,all_good,eligible,medium,90000,large,complex,0.07705823293172691,0.04745064540703935,0.06119616395912165,0.7753859447584954,0.30497710389046545,False,False,False,False,
g0485,485,feynman_III_7_38,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_7_38,feynman_III_7_38,feynman-iii.7.38,3,target,64000,8000,8000,10000,18,5,2 * mom * B / hbar,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.331733160724126,-6.171364825567351,-6.412513716895615,-6.12414741192932,0.746141228833402,0.938507464374625,2.2799553225773863,23.58927888504214,24.486650603384483,0.028881261042838,6.660520512287811,10.087089179177356,0.0,0.6834980487276636,udsr,0.2870516487673402,pyoperon,feynman-iii.7.38,277a137b79c1465e,rational,-6.251548993145739,0.9806222960320076,0.6898086789733987,0.685550903144124,0.0050105911756627,0.8039733634563049,0.0,0.5625247787631128,0.5949589435648012,0.3346791481019251,medium,0.1603683351567753,all_good,eligible,low,90000,large,simple,0.08919233004067406,0.3424720969013865,0.5756230755174545,0.5949589435648012,0.4774726889567953,False,False,False,False,
g0486,486,feynman_III_8_54,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_8_54,feynman_III_8_54,feynman-iii.8.54,3,target,64000,8000,8000,10000,40,5,np.sin(E_n * t / (h / (2 * np.pi))) ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.47052450832325,-0.0918989499222463,-0.4644967221912566,-0.0717112971289373,0.0033545336434749,0.0816072996022695,0.2265426241288987,0.0001177874973997,0.0024023611240832,0.0014779097215426,0.0644337126412047,0.1260426230303518,0.0,1.3850538847351723,udsr,0.0991594137237073,dso,feynman-iii.8.54,98b378e804da2192,trigonometric,-0.2812117291227481,0.0786223513953825,0.0,4.573251007159439e-05,0.000244742925746,0.0035931960029226,0.0,0.0004120374176792,0.9772000828985709,0.0004026429987134,hard,0.3786255584010037,all_good,eligible,low,90000,large,simple,0.08340720796394606,0.00041201847457208584,0.0004216316410350525,0.9772000828985709,0.34228976365626423,False,False,False,False,
g0487,487,feynman_III_9_52,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_III_9_52,feynman_III_9_52,feynman-iii.9.52,6,target,64000,8000,8000,10000,108,15,p_d * Ef * t / (h / (2 * np.pi)) * np.sin((omega - omega_0) * t / 2) ** 2 / ((omega - omega_0) * t / 2) ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.6739004352646086,-0.2689263700286237,-0.497211464983825,-0.2674153760833764,0.0213271829508115,0.1299209458910946,0.4767833419913897,0.1239097247876337,0.0049716940290734,0.0856652294143462,0.1029745537623414,0.1979309849543165,0.0,1.3838045080553631,udsr,0.089960296512103,pyoperon,feynman-iii.9.52,da098475e7c198a8,trigonometric,-0.4714134026466162,0.1515904833448781,0.0034819894371938,0.0001176681878193,0.0148861634410291,0.0082698059092662,0.0,0.0043197852758356,0.9462783272407383,0.0040877191848568,hard,0.4049740652359849,all_good,eligible,high,90000,large,complex,0.03494990892531877,0.004182901052310532,0.004420370763967062,0.9462783272407383,0.3339637941605915,False,False,False,False,
g0488,488,feynman_II_10_9,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_10_9,feynman_II_10_9,feynman-ii.10.9,3,target,64000,8000,8000,10000,37,4,sigma_den / epsilon * (1 / (1 + chi)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.256204850304522,-9.150688651772429,-12.0,-12.0,0.0594710526270769,0.0601583223277372,0.2406332893109491,22.585235470477297,24.35572547741527,0.0334010044579924,5.698622696455144,11.397245392910287,0.0,1.098658680508374,dso,0.0,pyoperon,feynman-ii.10.9,171813158597b0a4,rational,-9.203446751038475,0.0840841973187001,0.6604419220234968,0.6818852871966881,0.0057966414288829,0.6872550790713206,0.0,0.5394095273485292,0.974885512680459,0.5258625336138949,easy,0.1055161985320936,all_good,eligible,low,90000,large,simple,0.4196962924504634,0.5381071560328575,0.5519695892836952,0.974885512680459,0.6937520675096855,False,False,True,True,70
g0489,489,feynman_II_11_20,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,feynman-ii.11.20,5,target,64000,8000,8000,10000,36,6,n_rho * p_d ** 2 * Ef / (3 * kb * T),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.2122930081033907,-1.5711440074456202,-2.1036259348356694,-1.519241379000948,2.474204309557253,2.797560037503531,5.996545088977747,1.945657855874088,1.501085009654055,0.1995679880025732,1.768598865996377,2.9139342705306115,0.0,0.9316533368547276,udsr,0.6258771999614363,pyoperon,feynman-ii.11.20,5f89e2cabd5cb8c7,rational,-1.8917185077745056,2.8131738947084126,0.0567653772006008,0.0420055547819922,0.0346955384446091,0.2103794364271251,0.0,0.0608121006033114,0.0,0.0,hard,0.6411490006577705,unstable,limited_quota,high,90000,large,moderate,0.0,0.0,0.062228100342395766,0.0,0.012445620068479154,False,False,False,False,
g0490,490,feynman_II_11_27,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_27,feynman_II_11_27,feynman-ii.11.27,4,target,64000,8000,8000,10000,46,7,n * alpha / (1 - n * alpha / 3) * epsilon * Ef,4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.9725794206571723,-2.0910387551843668,-2.536579456345148,-1.6686703554204785,0.1692264176073322,0.242829828927593,0.5037219374184598,3.18669211907571,2.2487162046760982,0.0886383160564171,2.0671996475789585,4.064272245947231,0.0,0.4714405455324278,udsr,2.771682348685361,pyoperon,feynman-ii.11.27,321c88fccd31ca88,rational,-2.5318090879207693,0.2317216025761956,0.0930637593674098,0.0629375860554838,0.0154032271973498,0.2466121530095663,0.0,0.0815721702785719,0.9123211075167303,0.07442001273109,medium,0.8815406654728055,one_method_wins,eligible,medium,90000,large,moderate,0.0,0.07615287046112112,0.08347156481822893,0.9123211075167303,0.3702754923020059,False,False,False,False,
g0491,491,feynman_II_11_28,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_28,feynman_II_11_28,feynman-ii.11.28,2,target,64000,8000,8000,10000,35,6,1 + n * alpha / (1 - n * alpha / 3),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-5.081107710277671,-3.629028486823001,-4.50130491379283,-3.2141783250464577,0.1240258841915828,0.2313165811092654,0.4065963161934203,3.1741833281702974,2.526977971751792,0.1670601454509107,2.2646891912212515,3.88271990977785,0.0,0.5755716442527599,udsr,1.801072569445033,pyoperon,feynman-ii.11.28,1402b97d22c06418,rational,-4.355068098550336,0.1986510725207068,0.09269789608209,0.0707283043259724,0.0290419436445813,0.2705758634354478,0.0,0.0886130480330538,0.9263354288722314,0.0820854058533746,medium,1.4520792234546702,ood_failure,eligible,low,90000,large,moderate,0.0,0.08399675099879592,0.0906763882506986,0.9263354288722314,0.38015121570487886,False,False,False,False,
g0492,492,feynman_II_11_3,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_11_3,feynman_II_11_3,feynman-ii.11.3,5,target,64000,8000,8000,10000,42,6,q * Ef / (m * (omega_0 ** 2 - omega ** 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.1352778079483,-3.6190715128826056,-1.8749593242459883,-1.0963021045827237,0.1716402778706553,0.4409816548509234,1.6276255099990244,20.81410170961123,23.52425439071046,0.1011722584646626,5.872103467499397,11.716318157635024,0.0,0.0005418756645456,udsr,10.861864729371623,pyoperon,feynman-ii.11.3,84218d550866ff01,rational,-3.8771746604154527,0.5362458195143054,0.6086389283216141,0.6586059231121063,0.0175830652321406,0.7083055250093243,0.0,0.5170037102875557,0.7832726698430008,0.404954876475671,medium,0.516206295065694,one_method_wins,eligible,high,90000,large,moderate,0.3138607094712258,0.41438418402699195,0.5290420564655359,0.7832726698430008,0.5664267285503038,False,False,False,False,
g0493,493,feynman_II_13_17,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_13_17,feynman_II_13_17,feynman-ii.13.17,4,target,64000,8000,8000,10000,48,8,1 / (4 * np.pi * epsilon * c ** 2) * (2 * I / r),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.259589235452481,-3.410715755782804,-2.5505792323769523,-1.0340433171879115,2.4609123475950034,3.704173066982351,5.916060939505355,18.019714406977915,21.758370758364315,0.4622199586692913,5.846058864158829,11.287323102621258,0.0,0.00095797997266,udsr,9.789814489955813,pyoperon,feynman-ii.13.17,d1f36da9c7652a59,rational,-3.8351524956176415,3.157063884213012,0.52690731039562,0.6091650602057282,0.0803746022956937,0.7051452294255705,0.0,0.4801960429973829,0.0,0.0,medium,0.8488734796696766,unstable,limited_quota,medium,90000,large,moderate,0.044596165020337024,0.0,0.49137732870940143,0.0,0.09827546574188029,False,False,False,False,
g0494,494,feynman_II_13_23,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_13_23,feynman_II_13_23,feynman-ii.13.23,3,target,64000,8000,8000,10000,38,5,rho_c_0 / np.sqrt(1 - v ** 2 / c ** 2),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-4.517908508318767,-2.876855066279773,-4.168288719941553,-2.4055489925570592,0.5561873922975435,0.2832148465416007,0.8754489545524464,2.286143535165703,1.9233976911728612,0.0824119066762767,1.9423911334507893,3.443610327825733,0.0,0.6002438463907932,udsr,2.0026594027445244,pyoperon,feynman-ii.13.23,c43672d4f609659e,rational,-3.69738178729927,0.3996132079866382,0.0667240702646977,0.0538293822461246,0.0143203624812906,0.2314676798587789,0.0,0.0674885307368593,0.8411735659694674,0.0567695680619639,medium,1.6410534420389935,ood_failure,eligible,low,90000,large,simple,0.0,0.05809143809714067,0.06905999005114874,0.8411735659694674,0.3343638932432566,False,False,False,False,
g0495,495,feynman_II_13_34,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_13_34,feynman_II_13_34,feynman-ii.13.34,3,target,64000,8000,8000,10000,44,6,rho_c_0 * (v / np.sqrt(1 - v ** 2 / c ** 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.052623113803695,-2.337955839702811,-3.574695351539534,-2.0686542515377315,0.2930321500754244,0.2522090156331255,0.4000704016405016,2.263414417654249,1.04382034764327,0.2517958455072084,1.4495089975561817,2.4654146939897945,0.0,0.9319568346250556,udsr,1.1209055716412035,pyoperon,feynman-ii.13.34,66e7ee6e5648baf0,rational,-3.1952894767532527,0.2395041165964354,0.0660592778264804,0.0292031486368204,0.0437787356188151,0.1716605398916028,0.0,0.0570747135941378,0.9090231061768568,0.0518822334354976,medium,1.7146672741008842,ood_failure,eligible,low,90000,large,moderate,0.0,0.05309030268946082,0.05840368889273509,0.9090231061768568,0.35372946115070425,False,False,False,False,
g0496,496,feynman_II_15_4,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,feynman_II_15_4,feynman-ii.15.4,3,target,64000,8000,8000,10000,24,3,-mom * B * np.cos(theta),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.152636917653034,-9.061717874656855,-12.0,-12.0,0.0095158975004072,0.0096445527191618,0.0385782108766473,24.322429568137256,25.900505544333065,0.0247988171380219,5.876564250686287,11.753128501372574,0.0,1.0986457216823906,dso,0.0,pyoperon,feynman-ii.15.4,756b399e5fb46b1f,trigonometric,-9.107177396154944,0.0134766427630756,0.7112522317180179,0.7251357359295507,0.0043005937774966,0.7088468038770142,0.0,0.574265558130975,1.0,0.574265558130975,easy,0.0909190429961768,all_good,eligible,low,90000,large,simple,0.7816946326887728,0.5876372369977024,0.5876372369977024,1.0,0.7319642040485066,True,True,True,True,50
g0497,497,feynman_II_15_5,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_15_5,feynman_II_15_5,feynman-ii.15.5,3,target,64000,8000,8000,10000,25,3,-p_d * Ef * np.cos(theta),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.151822146971682,-9.062005069633528,-12.0,-12.0,0.1627678864574704,0.1630698934687447,0.614722799136203,24.33635124744301,25.895442632577275,0.0242013221447034,5.875989860732944,11.751979721465888,0.0,1.0986457570964885,dso,0.0,pyoperon,feynman-ii.15.5,fc52b9d5fb6ec7d6,trigonometric,-9.106913608302603,0.2207260945062326,0.7116594198600603,0.7249939855211773,0.0041966805577282,0.7087771064426104,0.0,0.5743359046113534,0.9169806815635,0.5266549292569082,easy,0.0898170773381537,all_good,eligible,low,90000,large,simple,0.5661244065615778,0.5389180024778103,0.5877092214842814,0.9169806815635,0.680998183959096,False,True,True,True,60
g0498,498,feynman_II_21_32,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_21_32,feynman_II_21_32,feynman-ii.21.32,5,target,80000,10000,10000,10000,43,7,q / (4 * np.pi * epsilon * r * (1 - v / c)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.88036186677099,-1.3893179259319393,-1.71663258933409,-0.699698505337903,0.9847868543554008,1.2863158334109237,4.883539093464496,6.435736645308645,2.3398015586670096,1.0163878770433177,1.935056701314113,3.861759286378109,0.0,0.3850725999259549,udsr,3.2975873100019517,pyoperon,feynman-ii.21.32,7aa10cf6a9b66a35,rational,-2.1348398963514645,1.6881915229283488,0.1880934159910174,0.0654877758963967,0.1767526026715249,0.2305777076373637,0.0,0.1383240783250601,0.2951118437345136,0.0408210737873857,medium,1.4910439408390506,ood_failure,eligible,high,110000,large,moderate,0.0,0.041771585762118146,0.1415449316893444,0.2951118437345136,0.1503953452379018,False,False,False,False,
g0499,499,feynman_II_24_17,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_24_17,feynman_II_24_17,feynman-ii.24.17,3,target,64000,8000,8000,10000,50,7,np.sqrt(omega ** 2 / c ** 2 - np.pi ** 2 / d ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.180376613690616,-3.0184982911505265,-3.3285208426775124,-2.642902493489954,0.1607223039650984,0.1698915892549208,0.3316483115120778,2.467049984068576,0.6423719678004469,0.60712740408708,1.008434925319242,2.0021081238112552,0.0,0.9858001696647668,udsr,1.7301030669859303,pyoperon,feynman-ii.24.17,82a1e6d2b69a1990,rational,-3.5994374524205712,0.1664307587974036,0.0720153112992331,0.0179634757907526,0.1055761510788016,0.1181398767288226,0.0,0.0591429858161975,0.9399894534656016,0.0555937829136913,medium,1.16187832254009,ood_failure,eligible,low,90000,large,moderate,0.0,0.05688827498549145,0.06052012049257876,0.9399894534656016,0.3667000565549474,False,False,False,False,
g0500,500,feynman_II_27_16,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_27_16,feynman_II_27_16,feynman-ii.27.16,3,target,64000,8000,8000,10000,21,3,epsilon * c * Ef ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.022392971014096,-8.929588298714641,-11.63568415571935,-11.635684155721869,0.213183174115762,0.2557794531501949,0.614722799135409,22.52472525118264,24.07333759001338,0.0258381216027614,5.897946173051961,11.553015116585168,0.0,1.0509753919896343,dso,0.0,pyoperon,feynman-ii.27.16,f2d941363541d427,polynomial,-8.975990634864369,0.2678929759103121,0.6586720892879456,0.6739790466201733,0.00448134420128,0.7114413219789334,0.0,0.5382442313959269,0.8969927396640364,0.482801167728196,easy,0.0928046722994544,all_good,eligible,low,90000,large,simple,0.4931854661956952,0.49404311334017714,0.5507771596069085,0.8969927396640364,0.6464222918068742,False,False,False,False,
g0501,501,feynman_II_27_18,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_27_18,feynman_II_27_18,feynman-ii.27.18,2,target,64000,8000,8000,10000,17,2,epsilon * Ef ** 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.463787954326197,-9.322351707554148,-12.0,-12.0,0.4793532183704619,0.5614086047969065,1.6309116200525704,19.29711462186272,21.509401134114576,0.060012635702891,5.355296584891706,10.710593169783412,0.0,1.0986993655834567,dso,0.0,pyoperon,feynman-ii.27.18,1d964dc34d8cbc5c,polynomial,-9.39306983094017,0.6466164096033691,0.5642693418517326,0.6021944575935789,0.0104247978433639,0.6455953163952162,0.0,0.4743855811218852,0.7365008486744531,0.349385383095192,easy,0.1414362467720469,all_good,eligible,low,90000,large,simple,0.02311050888286662,0.35752076415249007,0.4854315711868526,0.7365008486744531,0.5157459551420496,False,False,False,False,
g0502,502,feynman_II_2_42,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_2_42,feynman_II_2_42,feynman-ii.2.42,5,target,64000,8000,8000,10000,25,4,kappa * (T2 - T1) * A / d,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.323336679740102,-6.127122360821018,-6.472666237865688,-6.19658976306963,3.049137621282509,3.029206234773429,6.106913263785123,32.269105085444096,34.50034320471883,0.0512559868315162,7.876815120404382,11.884690082855183,0.0,0.6932489856925073,udsr,0.0,pyoperon,feynman-ii.2.42,ca5df3c4092ebee0,rational,-6.2252295202805605,3.0428926709228983,0.94368051628341,0.9659123007020228,0.0089018870428025,0.9515605786774786,0.0,0.7648488268690696,0.0,0.0,medium,0.1962143189190834,unstable,limited_quota,high,90000,large,simple,0.044596165020337024,0.0,0.7826582057351339,0.0,0.15653164114702678,False,False,False,False,
g0503,503,feynman_II_34_11,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_34_11,feynman_II_34_11,feynman-ii.34.11,4,target,64000,8000,8000,10000,20,4,g_ * q * B / (2 * m),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.174122501156669,-9.080975499697034,-12.0,-12.0,0.7246919101351599,0.7839463812668424,3.0497566166736565,23.956750915407167,25.562112100106937,0.026029091642762,5.838049000605931,11.676098001211862,0.0,1.0986481807144783,udsr,0.0,pyoperon,feynman-ii.34.11,e5fdf608d7db4bfc,rational,-9.12754900042685,1.0684682578685003,0.7005566821424586,0.7156614627793019,0.004514556716795,0.7041732992302173,0.0,0.5667708641531571,0.557732399663206,0.3161064741233292,easy,0.0931470014596325,all_good,eligible,medium,90000,large,simple,0.11156824180916776,0.32346696127047336,0.5799680303059375,0.557732399663206,0.45676007851502265,False,False,False,False,
g0504,504,feynman_II_34_2,srbench1.0,feynman,feynman,sim-datasets-data/srbench1.0/feynman/feynman_II_34_2,feynman_II_34_2,feynman-ii.34.2,3,target,64000,8000,8000,10000,13,3,q * v * r / 2,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.9824391999282485,-6.970220082688352,-7.518563827512349,-7.694809692496528,1.5532254736616613,1.6500245324133416,5.25551049022841,25.75077561502105,26.348746221875498,0.0711874058755651,7.1894329629543146,11.508739054239648,0.0,0.6940854285951775,udsr,0.0,pyoperon,feynman-ii.34.2,009ae2ab282aadcd,rational,-6.9763296413083005,2.0217570057433507,0.7530292013098846,0.7376854903309741,0.0123682557163165,0.8681524818777475,0.0,0.6104206286195227,0.1537565687682937,0.0938561813619227,easy,0.0122191172398968,all_good,eligible,low,90000,large,simple,0.08919233004067406,0.09604160707492135,0.6246341723432515,0.1537565687682937,0.2219603567212677,False,False,False,False,
